record_type,draw,metric,value,lower_90,upper_90,lower_95,upper_95
draw,198,pressure_minus_readiness_return_after_20bps,-7.47164027447,,,,
draw,199,pressure_minus_readiness_return_after_20bps,-9.93307034584,,,,
summary,-1,A2_minus_A1_brier_improvement,0.00116605382174,-0.00221768712092,0.00403273182607,-0.00280369828767,0.00503861046861
summary,-1,A2_minus_A1_log_loss_improvement,0.00462405887367,-0.00361778288331,0.0125879187287,-0.00528432146685,0.0161135626041
summary,-1,A3_minus_A2_brier_improvement,-0.00190495568192,-0.00460211347373,0.00094535695773,-0.00488764061885,0.0013927635059
summary,-1,D2_minus_D1_brier_improvement,-0.0173973467329,-0.0247903534826,-0.00974383726398,-0.0264292261806,-0.00830548574366
summary,-1,D2_minus_D1_log_loss_improvement,-0.0420116760323,-0.0599343133686,-0.0244020301673,-0.0620289817331,-0.0195435239601
summary,-1,D3_minus_D2_brier_improvement,-0.00925168861365,-0.0139021729941,-0.00383053716582,-0.0141494048943,-0.00282682408739
summary,-1,confirmation_minus_pressure_return_after_20bps,-15.1256882363,-36.5765471443,6.2739385849,-38.0945928329,10.2757647207
summary,-1,pressure_minus_readiness_return_after_20bps,-17.7525668701,-59.0198011529,12.7851081468,-65.5622434477,19.3058509274
