symbol,session,year,year_month,decision_ordinal,parent_slate_id,parent_raw_source_stock_count,parent_history_complete_stock_count,parent_valid_stock_count,admitted_stock_count,row_weight,slate_weight_sum
ASTS,2024-08-23,2024,2024-08,6,2024-08-23|06,19,19,19,2,0.5,1
QBTS,2024-08-23,2024,2024-08,6,2024-08-23|06,19,19,19,2,0.5,1
AAOI,2024-08-23,2024,2024-08,12,2024-08-23|12,19,19,19,5,0.2,1
ASTS,2024-08-23,2024,2024-08,12,2024-08-23|12,19,19,19,5,0.2,1
MSTR,2024-08-23,2024,2024-08,12,2024-08-23|12,19,19,19,5,0.2,1
QBTS,2024-08-23,2024,2024-08,12,2024-08-23|12,19,19,19,5,0.2,1
WULF,2024-08-23,2024,2024-08,12,2024-08-23|12,19,19,19,5,0.2,1
ASTS,2024-08-26,2024,2024-08,6,2024-08-26|06,20,20,20,1,1,1
ASTS,2024-08-26,2024,2024-08,12,2024-08-26|12,20,20,20,1,1,1
SMCI,2024-08-27,2024,2024-08,6,2024-08-27|06,20,20,20,2,0.5,1
WULF,2024-08-27,2024,2024-08,6,2024-08-27|06,20,20,20,2,0.5,1
WULF,2024-08-27,2024,2024-08,12,2024-08-27|12,20,20,20,1,1,1
APLD,2024-08-28,2024,2024-08,6,2024-08-28|06,20,20,20,3,0.333333333333,1
ASTS,2024-08-28,2024,2024-08,6,2024-08-28|06,20,20,20,3,0.333333333333,1
SMCI,2024-08-28,2024,2024-08,6,2024-08-28|06,20,20,20,3,0.333333333333,1
ASTS,2024-08-28,2024,2024-08,12,2024-08-28|12,20,20,20,2,0.5,1
SMCI,2024-08-28,2024,2024-08,12,2024-08-28|12,20,20,20,2,0.5,1
APLD,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
ASTS,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
CIFR,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
IREN,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
MSTR,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
SMCI,2024-08-29,2024,2024-08,6,2024-08-29|06,20,20,20,6,0.166666666667,1
APLD,2024-08-29,2024,2024-08,12,2024-08-29|12,20,20,19,5,0.2,1
ASTS,2024-08-29,2024,2024-08,12,2024-08-29|12,20,20,19,5,0.2,1
IREN,2024-08-29,2024,2024-08,12,2024-08-29|12,20,20,19,5,0.2,1
MSTR,2024-08-29,2024,2024-08,12,2024-08-29|12,20,20,19,5,0.2,1
SMCI,2024-08-29,2024,2024-08,12,2024-08-29|12,20,20,19,5,0.2,1
APLD,2024-08-30,2024,2024-08,6,2024-08-30|06,20,20,20,1,1,1
APLD,2024-08-30,2024,2024-08,12,2024-08-30|12,20,20,20,1,1,1
AAOI,2024-09-03,2024,2024-09,6,2024-09-03|06,20,20,20,3,0.333333333333,1
APLD,2024-09-03,2024,2024-09,6,2024-09-03|06,20,20,20,3,0.333333333333,1
QBTS,2024-09-03,2024,2024-09,6,2024-09-03|06,20,20,20,3,0.333333333333,1
AAOI,2024-09-03,2024,2024-09,12,2024-09-03|12,20,20,20,2,0.5,1
APLD,2024-09-03,2024,2024-09,12,2024-09-03|12,20,20,20,2,0.5,1
ASTS,2024-09-04,2024,2024-09,6,2024-09-04|06,20,20,20,5,0.2,1
CIFR,2024-09-04,2024,2024-09,6,2024-09-04|06,20,20,20,5,0.2,1
NVTS,2024-09-04,2024,2024-09,6,2024-09-04|06,20,20,20,5,0.2,1
QBTS,2024-09-04,2024,2024-09,6,2024-09-04|06,20,20,20,5,0.2,1
SMCI,2024-09-04,2024,2024-09,6,2024-09-04|06,20,20,20,5,0.2,1
