signature_id,direction,stage,condition_count,conditions,feature_support_rows,rejection_reasons,source,conditions_json,rows,sessions,stocks,months,long_count,short_count,neutral_count,long_rate,short_rate,neutral_rate,base_long_rate,base_short_rate,base_neutral_rate,long_lift,short_lift,directional_lift,opposite_direction_excess,mean_directional_net_bps,mean_opposite_net_bps,median_directional_net_bps,directional_economic_advantage_bps,total_net_bps,total_cost_bps,positive_payoff_rate,profit_factor,maximum_drawdown_bps,coverage,abstention,positive_month_fraction,top_stock_absolute_contribution_share,top_five_stock_absolute_contribution_share,stock_contribution_hhi,top_month_absolute_contribution_share,top_five_month_absolute_contribution_share,month_contribution_hhi,twice_cost_mean_net_bps,raw_p_value,neighbourhood_stability,discovery_score,fdr_q_value,discovery_supported_effect,discovery_eligible,rejection_reasons_json,tree_leaf_mean_directional_net_bps
short__body_to_range_bin__bullish__return_6_bin__below_minus_one_scale__49a87f35f0,SHORT,pairwise,2,"[{'feature': 'body_to_range_bin', 'operator': '==', 'value': 'bullish', 'family': 'bar_shape'}, {'feature': 'return_6_bin', 'operator': '==', 'value': 'below_minus_one_scale', 'family': 'price_displacement'}]",375,['fdr_not_passed'],pairwise,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bullish""},{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]",375,162,20,12,141,201,33,0.376,0.536,0.088,0.441206543967,0.461247443763,0.0975460122699,-0.0652065439673,0.0747525562372,0.0747525562372,-0.0652065439673,18.6868271945,-38.6868271945,17.32240686,57.373654389,7007.56019794,3750,0.562666666667,1.27081712225,2635.18498266,0.0383435582822,0.961656441718,0.666666666667,0.170783218742,0.499629254168,0.0800985548933,0.20028702825,0.65048188236,0.112453644207,8.6868271945,0.124909177583,1,1.04545855462,0.999955450325,True,False,"[""fdr_not_passed""]",
short__cross_sectional_dispersion_bin__high__state_motif_4__7gt5gt7gt5__61cecb0b60,SHORT,pairwise,2,"[{'feature': 'cross_sectional_dispersion_bin', 'operator': '==', 'value': 'high', 'family': 'cross_sectional_environment'}, {'feature': 'state_motif_4', 'operator': '==', 'value': '7>5>7>5', 'family': 'state_history'}]",86,['fdr_not_passed'],pairwise,"[{""family"":""cross_sectional_environment"",""feature"":""cross_sectional_dispersion_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""7>5>7>5""}]",86,62,17,11,38,40,8,0.441860465116,0.46511627907,0.093023255814,0.441206543967,0.461247443763,0.0975460122699,0.000653921148999,0.00386883530699,0.00386883530699,0.000653921148999,37.9230214138,-57.9230214138,-3.21207936491,95.8460428277,3261.37984159,860,0.5,1.37517143266,1551.49081824,0.00879345603272,0.991206543967,0.545454545455,0.244942474289,0.585267320161,0.10988264137,0.203203081825,0.69094464831,0.123384348075,27.9230214138,0.411470227422,1,1.0585384856,0.999955450325,True,False,"[""fdr_not_passed""]",
short__decision_clock__clock_12__historical_activity_bin__middle__previous_state__5.0__3b03fd347e,SHORT,three_condition,3,"[{'feature': 'decision_clock', 'operator': '==', 'value': 'clock_12', 'family': 'clock'}, {'feature': 'historical_activity_bin', 'operator': '==', 'value': 'middle', 'family': 'liquidity_cost'}, {'feature': 'previous_state', 'operator': '==', 'value': 5.0, 'family': 'structural_state'}]",232,['fdr_not_passed'],three_condition,"[{""family"":""clock"",""feature"":""decision_clock"",""operator"":""=="",""value"":""clock_12""},{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""structural_state"",""feature"":""previous_state"",""operator"":""=="",""value"":5.0}]",232,138,20,12,89,121,22,0.383620689655,0.521551724138,0.0948275862069,0.441206543967,0.461247443763,0.0975460122699,-0.0575858543121,0.0603042803751,0.0603042803751,-0.0575858543121,24.9769752657,-44.9769752657,15.1719683942,69.9539505315,5794.65826165,2320,0.543103448276,1.24252277609,4213.26505196,0.0237218813906,0.976278118609,0.583333333333,0.215482262986,0.618233327454,0.105405900595,0.186017895099,0.74308665581,0.136525455446,14.9769752657,0.231564145869,1,1.07734521761,0.999955450325,True,False,"[""fdr_not_passed""]",
short__state_motif_3__2gt1gt3__c1d3d1595a,SHORT,univariate,1,"[{'feature': 'state_motif_3', 'operator': '==', 'value': '2>1>3', 'family': 'state_history'}]",135,['fdr_not_passed'],univariate,"[{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""2>1>3""}]",135,94,20,12,45,71,19,0.333333333333,0.525925925926,0.140740740741,0.441206543967,0.461247443763,0.0975460122699,-0.107873210634,0.0646784821631,0.0646784821631,-0.107873210634,17.7683151136,-37.7683151136,13.2558139535,55.5366302272,2398.72254033,1350,0.555555555556,1.40625317182,1393.51821218,0.0138036809816,0.986196319018,0.833333333333,0.110253100628,0.488516781452,0.0748990435876,0.223775995942,0.701020296375,0.129366141772,7.76831511359,0.0906514887072,1,1.15507803374,0.999955450325,True,False,"[""fdr_not_passed""]",
short__realised_volatility_bin__high__state_motif_4__7gt5gt7gt5__feadce79fb,SHORT,pairwise,2,"[{'feature': 'realised_volatility_bin', 'operator': '==', 'value': 'high', 'family': 'range'}, {'feature': 'state_motif_4', 'operator': '==', 'value': '7>5>7>5', 'family': 'state_history'}]",84,['fdr_not_passed'],pairwise,"[{""family"":""range"",""feature"":""realised_volatility_bin"",""operator"":""=="",""value"":""high""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""7>5>7>5""}]",84,62,16,11,38,40,6,0.452380952381,0.47619047619,0.0714285714286,0.441206543967,0.461247443763,0.0975460122699,0.0111744084137,0.0149430324277,0.0149430324277,0.0111744084137,43.3261430431,-63.3261430431,-1.25253648392,106.652286086,3639.39601562,840,0.5,1.41273276006,1423.11176548,0.00858895705521,0.991411042945,0.545454545455,0.282975205593,0.590020901378,0.123466847154,0.193369283086,0.723176475941,0.125902284904,33.3261430431,0.360724680883,1,1.164997018,0.999955450325,True,False,"[""fdr_not_passed""]",
short__top_parent_loop__cycle_07__4fd224b93f,SHORT,univariate,1,"[{'feature': 'top_parent_loop', 'operator': '==', 'value': 'cycle_07', 'family': 'loop'}]",188,['fdr_not_passed'],univariate,"[{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]",188,129,20,12,83,92,13,0.441489361702,0.489361702128,0.0691489361702,0.441206543967,0.461247443763,0.0975460122699,0.000282817734848,0.0281142583649,0.0281142583649,0.000282817734848,21.526499539,-41.526499539,5.39241810219,63.0529990781,4046.98191334,1880,0.510638297872,1.20140509188,2032.8884471,0.0192229038855,0.980777096115,0.666666666667,0.174318524847,0.501757031743,0.0813400631877,0.129925620915,0.575188501485,0.099382311305,11.526499539,0.194398546982,1,1.27744193821,0.999955450325,True,False,"[""fdr_not_passed""]",
short__body_to_range_bin__bearish__stock_vs_market_return_bin__below_minus_one_scale__universe_breadth_bin__strong__8171d7634b,SHORT,three_condition,3,"[{'feature': 'body_to_range_bin', 'operator': '==', 'value': 'bearish', 'family': 'bar_shape'}, {'feature': 'stock_vs_market_return_bin', 'operator': '==', 'value': 'below_minus_one_scale', 'family': 'cross_sectional'}, {'feature': 'universe_breadth_bin', 'operator': '==', 'value': 'strong', 'family': 'cross_sectional_environment'}]",196,['fdr_not_passed'],three_condition,"[{""family"":""bar_shape"",""feature"":""body_to_range_bin"",""operator"":""=="",""value"":""bearish""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""cross_sectional_environment"",""feature"":""universe_breadth_bin"",""operator"":""=="",""value"":""strong""}]",196,111,20,12,72,105,19,0.367346938776,0.535714285714,0.0969387755102,0.441206543967,0.461247443763,0.0975460122699,-0.0738596051918,0.0744668419515,0.0744668419515,-0.0738596051918,28.0958432726,-48.0958432726,20.4139793274,76.1916865452,5506.78528143,1960,0.561224489796,1.47489299906,1868.11765983,0.0200408997955,0.979959100204,0.666666666667,0.103291202189,0.446642191781,0.0674185717868,0.217216883683,0.786639454169,0.147462831588,18.0958432726,0.11616180942,1,1.50252227142,0.999955450325,True,False,"[""fdr_not_passed""]",
short__current_state__5.0__top_loop_orientation__bidirectional__677aa601f0,SHORT,pairwise,2,"[{'feature': 'current_state', 'operator': '==', 'value': 5.0, 'family': 'structural_state'}, {'feature': 'top_loop_orientation', 'operator': '==', 'value': 'bidirectional', 'family': 'loop'}]",168,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""current_state"",""operator"":""=="",""value"":5.0},{""family"":""loop"",""feature"":""top_loop_orientation"",""operator"":""=="",""value"":""bidirectional""}]",168,112,20,12,74,82,12,0.440476190476,0.488095238095,0.0714285714286,0.441206543967,0.461247443763,0.0975460122699,-0.00073035349109,0.0268477943325,0.0268477943325,-0.00073035349109,29.5395430613,-49.5395430613,4.17763093733,79.0790861226,4962.6432343,1680,0.511904761905,1.3263647653,1658.11759999,0.0171779141104,0.98282208589,0.666666666667,0.108776970036,0.511509260787,0.0822039407818,0.259893545137,0.76084527315,0.151569694768,19.5395430613,0.410675447574,1,1.53770444091,0.999955450325,True,False,"[""fdr_not_passed""]",
short__historical_activity_bin__middle__state_motif_3__6gt5gt6__daa65ab298,SHORT,pairwise,2,"[{'feature': 'historical_activity_bin', 'operator': '==', 'value': 'middle', 'family': 'liquidity_cost'}, {'feature': 'state_motif_3', 'operator': '==', 'value': '6>5>6', 'family': 'state_history'}]",93,['fdr_not_passed'],pairwise,"[{""family"":""liquidity_cost"",""feature"":""historical_activity_bin"",""operator"":""=="",""value"":""middle""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>5>6""}]",93,67,17,12,33,54,6,0.354838709677,0.58064516129,0.0645161290323,0.441206543967,0.461247443763,0.0975460122699,-0.0863678342899,0.119397717528,0.119397717528,-0.0863678342899,45.7389561086,-65.7389561086,60.5467372134,111.477912217,4253.7229181,930,0.612903225806,1.55564508719,2156.42210618,0.00950920245399,0.990490797546,0.666666666667,0.185682678381,0.640197267016,0.103829947648,0.218587179784,0.708747279007,0.128564756739,35.7389561086,0.102592301116,1,1.88787849785,0.999955450325,True,False,"[""fdr_not_passed""]",
short__movement_permission__False__state_motif_3__6gt5gt6__7e5860cd65,SHORT,pairwise,2,"[{'feature': 'movement_permission', 'operator': '==', 'value': False, 'family': 'movement_permission'}, {'feature': 'state_motif_3', 'operator': '==', 'value': '6>5>6', 'family': 'state_history'}]",124,['fdr_not_passed'],pairwise,"[{""family"":""movement_permission"",""feature"":""movement_permission"",""operator"":""=="",""value"":false},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>5>6""}]",124,85,18,12,45,69,10,0.362903225806,0.556451612903,0.0806451612903,0.441206543967,0.461247443763,0.0975460122699,-0.0783033181608,0.0952041691404,0.0952041691404,-0.0783033181608,48.410636049,-68.410636049,48.8542193929,116.821272098,6002.91887008,1240,0.588709677419,1.54447594172,2295.89421337,0.0126789366053,0.987321063395,0.583333333333,0.218949518786,0.55606966491,0.0964326085736,0.212634622859,0.713684356212,0.125939546953,38.410636049,0.182576146942,1,2.01104123241,0.999955450325,True,False,"[""fdr_not_passed""]",
short__state_age_bin__7_plus__state_motif_2__5gt6__c1dba67cba,SHORT,pairwise,2,"[{'feature': 'state_age_bin', 'operator': '==', 'value': '7_plus', 'family': 'structural_state'}, {'feature': 'state_motif_2', 'operator': '==', 'value': '5>6', 'family': 'state_history'}]",123,['fdr_not_passed'],pairwise,"[{""family"":""structural_state"",""feature"":""state_age_bin"",""operator"":""=="",""value"":""7_plus""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""5>6""}]",123,75,20,12,43,69,11,0.349593495935,0.560975609756,0.0894308943089,0.441206543967,0.461247443763,0.0975460122699,-0.0916130480323,0.0997281659933,0.0997281659933,-0.0916130480323,52.7774923407,-72.7774923407,60.5467372134,125.554984681,6491.63155791,1230,0.60162601626,1.49894196276,2581.52501471,0.0125766871166,0.987423312883,0.583333333333,0.14569192412,0.601168549988,0.0912086463381,0.224271574206,0.685912028732,0.123599589875,42.7774923407,0.146771286022,1,2.20560953273,0.999955450325,True,False,"[""fdr_not_passed""]",
