period,analysis_level,exclusion_dimension,excluded,subgroup_type,subgroup,quantity,n,sessions,mean,median,status
stress,fresh_high_tail_episode,stock,IONQ,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,493,67,0.4041564854386981,0.4032664445601065,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,FIRST_ENTRY,future_absolute_10m,411,67,0.010665779164237315,0.008752791109594744,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,FIRST_ENTRY,future_absolute_15m,411,67,0.012469893082667783,0.009175079440679,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,FIRST_ENTRY,post_share_of_local_range_v1,411,67,0.40671571426654846,0.40275077218741867,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,phase,RE_ENTRY,future_absolute_10m,63,34,0.008143869919603535,0.004796172263493055,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,RE_ENTRY,future_absolute_15m,63,34,0.00954773491130696,0.008249597878541121,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,phase,RE_ENTRY,post_share_of_local_range_v1,63,34,0.3966328285621724,0.39915471483652265,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,9,8,0.006291001884584542,0.006079168027609069,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,9,8,0.00667441530162334,0.005319085691314345,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,9,8,0.5054566071119659,0.5127060102042033,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,HIGH,future_absolute_10m,465,67,0.010408774246183437,0.008076654362784501,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,HIGH,future_absolute_15m,465,67,0.012186158319729435,0.00897358848173112,descriptive_support_available
stress,fresh_high_tail_episode,stock,IREN,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,465,67,0.4034385318257217,0.400539857243507,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,FIRST_ENTRY,future_absolute_10m,434,67,0.010859810642808478,0.00872898016846282,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,FIRST_ENTRY,future_absolute_15m,434,67,0.012795717405253822,0.009305494411115608,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,FIRST_ENTRY,post_share_of_local_range_v1,434,67,0.4088865689341379,0.406472813061724,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,phase,RE_ENTRY,future_absolute_10m,69,34,0.00838594013809761,0.005915483331434713,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,RE_ENTRY,future_absolute_15m,69,34,0.009556061861274409,0.008249597878541121,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,phase,RE_ENTRY,post_share_of_local_range_v1,69,34,0.39908458742182995,0.39915471483652265,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,9,8,0.006291001884584542,0.006079168027609069,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,9,8,0.00667441530162334,0.005319085691314345,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,9,8,0.5054566071119659,0.5127060102042033,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,HIGH,future_absolute_10m,494,67,0.010597507432280068,0.008350892861503714,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,HIGH,future_absolute_15m,494,67,0.012454736608488831,0.009042413521560311,descriptive_support_available
stress,fresh_high_tail_episode,stock,MARA,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,494,67,0.40575809308808586,0.4030086083737626,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,FIRST_ENTRY,future_absolute_10m,409,67,0.010940211855682705,0.00908436479951725,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,FIRST_ENTRY,future_absolute_15m,409,67,0.013035853989047948,0.009920905472828135,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,FIRST_ENTRY,post_share_of_local_range_v1,409,67,0.4070134873205451,0.4049408515468046,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,phase,RE_ENTRY,future_absolute_10m,60,32,0.008450933035733363,0.00542688248600864,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,RE_ENTRY,future_absolute_15m,60,32,0.009565112189221745,0.008253815834629653,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,phase,RE_ENTRY,post_share_of_local_range_v1,60,32,0.403424119222416,0.40123095628227584,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,6,6,0.006393526051052932,0.0035841113692727166,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,6,6,0.007238837665045874,0.007483159484544177,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,6,6,0.5098364877149782,0.5114160895612037,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,HIGH,future_absolute_10m,463,67,0.010676547461796785,0.0087051692273309,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,HIGH,future_absolute_15m,463,67,0.012661205155256242,0.00931029261779832,descriptive_support_available
stress,fresh_high_tail_episode,stock,MP,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,463,67,0.40521586293986617,0.40275077218741867,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,FIRST_ENTRY,future_absolute_10m,444,67,0.010966620647540334,0.009013615801701421,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,FIRST_ENTRY,future_absolute_15m,444,67,0.012853433663574741,0.009637410000673922,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,FIRST_ENTRY,post_share_of_local_range_v1,444,67,0.40956210104338187,0.4069428211466541,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,phase,RE_ENTRY,future_absolute_10m,69,35,0.00837590212947814,0.005915483331434713,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,RE_ENTRY,future_absolute_15m,69,35,0.009577621901909195,0.008249597878541121,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,phase,RE_ENTRY,post_share_of_local_range_v1,69,35,0.3973885050801742,0.39063326259930375,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,8,7,0.006941245281290564,0.006625695828495851,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,8,7,0.007456339254205168,0.00689647265175293,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,8,7,0.5086778996432124,0.5137646889156353,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,HIGH,future_absolute_10m,505,67,0.01067640960830015,0.008555937279975794,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,HIGH,future_absolute_15m,505,67,0.012491346027376789,0.009286686352232738,descriptive_support_available
stress,fresh_high_tail_episode,stock,MRNA,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,505,67,0.40632862676563936,0.40330719772802903,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,FIRST_ENTRY,future_absolute_10m,447,67,0.010835935012078352,0.00877264049438756,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,FIRST_ENTRY,future_absolute_15m,447,67,0.012679707421228007,0.00931029261779832,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,FIRST_ENTRY,post_share_of_local_range_v1,447,67,0.4076086420159935,0.40562589683103883,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,phase,RE_ENTRY,future_absolute_10m,69,34,0.008353709781098291,0.005915483331434713,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,RE_ENTRY,future_absolute_15m,69,34,0.009561730584622185,0.008249597878541121,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,phase,RE_ENTRY,post_share_of_local_range_v1,69,34,0.3989681750866469,0.39915471483652265,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,9,8,0.006291001884584542,0.006079168027609069,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,9,8,0.00667441530162334,0.005319085691314345,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,9,8,0.5054566071119659,0.5127060102042033,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,HIGH,future_absolute_10m,507,67,0.010578796663379773,0.008414621225182817,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,HIGH,future_absolute_15m,507,67,0.012361970197067534,0.009156245077644435,descriptive_support_available
stress,fresh_high_tail_episode,stock,MSTR,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,507,67,0.4046957743552664,0.4024842761040984,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,FIRST_ENTRY,future_absolute_10m,415,67,0.010777951195758723,0.00877264049438756,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,FIRST_ENTRY,future_absolute_15m,415,67,0.012506752940994207,0.009300696204432897,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,FIRST_ENTRY,post_share_of_local_range_v1,415,67,0.408434680980676,0.40692210170773674,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,phase,RE_ENTRY,future_absolute_10m,57,31,0.007891907500751005,0.004574885090196671,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,RE_ENTRY,future_absolute_15m,57,31,0.008902751337696718,0.007505949524539944,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,phase,RE_ENTRY,post_share_of_local_range_v1,57,31,0.39643914760464916,0.38107143600652005,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,8,7,0.006317481116706476,0.004195830014253395,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,8,7,0.006219654981891514,0.004954422589021987,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,8,7,0.5003367890244733,0.5103574108497715,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,HIGH,future_absolute_10m,464,67,0.010500320312174623,0.008394765418136899,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,HIGH,future_absolute_15m,464,67,0.0121724182260909,0.009042413521560311,descriptive_support_available
stress,fresh_high_tail_episode,stock,NVTS,movement_consumed_bucket,HIGH,post_share_of_local_range_v1,464,67,0.40537657264709,0.4030086083737626,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,FIRST_ENTRY,future_absolute_10m,425,66,0.010550126854187165,0.008414621225182817,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,FIRST_ENTRY,future_absolute_15m,425,66,0.012421202582200648,0.009175079440679,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,FIRST_ENTRY,post_share_of_local_range_v1,425,66,0.4064450026444289,0.40562589683103883,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,PERSISTENT,future_absolute_10m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,phase,PERSISTENT,future_absolute_15m,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,phase,PERSISTENT,post_share_of_local_range_v1,0,0,,,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,phase,RE_ENTRY,future_absolute_10m,69,34,0.008328395574661356,0.005915483331434713,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,RE_ENTRY,future_absolute_15m,69,34,0.00944013249796639,0.008195986030159936,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,phase,RE_ENTRY,post_share_of_local_range_v1,69,34,0.39820759479685414,0.39063326259930375,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_10m,9,8,0.006291001884584542,0.006079168027609069,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,movement_consumed_bucket,LOW_OR_EQUAL,future_absolute_15m,9,8,0.00667441530162334,0.005319085691314345,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,movement_consumed_bucket,LOW_OR_EQUAL,post_share_of_local_range_v1,9,8,0.5054566071119659,0.5127060102042033,blocked_insufficient_support
stress,fresh_high_tail_episode,stock,QBTS,movement_consumed_bucket,HIGH,future_absolute_10m,485,66,0.010313080805608079,0.00790619420789113,descriptive_support_available
stress,fresh_high_tail_episode,stock,QBTS,movement_consumed_bucket,HIGH,future_absolute_15m,485,66,0.012103732993980095,0.008857780741964987,descriptive_support_available
