scope,check,passed,rows,detail,selection_id,strategy,symbol,signal_session,contract_id,quote_role,quote_date,rejection_reason,bid,ask,midpoint,relative_spread
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MSTR|2024-01-25,S1,MSTR,2024-01-25,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-25,S1,RIVN,2024-01-25,RIVN240202C00015500,call_entry,2024-01-25,,0.43,0.45,0.44,0.0454545454545455
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-25,S1,RIVN,2024-01-25,RIVN240202P00015500,put_entry,2024-01-25,,0.91,0.93,0.92,0.0217391304347826
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-25,S1,RIVN,2024-01-25,RIVN240202C00015500,call_exit,2024-01-26,,0.47,0.49,0.48,0.0416666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-25,S1,RIVN,2024-01-25,RIVN240202P00015500,put_exit,2024-01-26,,0.68,0.7,0.69,0.0289855072463767
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIVN|2024-01-25,S1,RIVN,2024-01-25,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|RIVN|2024-01-25,S3,RIVN,2024-01-25,RIVN240126C00015500,call_entry,2024-01-25,,0.09,0.1,0.095,0.105263157894737
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|RIVN|2024-01-25,S3,RIVN,2024-01-25,RIVN240126P00015500,put_entry,2024-01-25,,0.58,0.61,0.595,0.0504201680672269
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S3|RIVN|2024-01-25,S3,RIVN,2024-01-25,RIVN240126C00015500,call_exit,2024-01-26,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,1,relative_spread_above_0_75,S3|RIVN|2024-01-25,S3,RIVN,2024-01-25,RIVN240126P00015500,put_exit,2024-01-26,relative_spread_above_0_75,0.11,0.32,0.215,0.976744186046512
selected_contract,entry_exit_quote_set,False,3,call_exit:missing_quote;put_exit:relative_spread_above_0_75,S3|RIVN|2024-01-25,S3,RIVN,2024-01-25,,selection_summary,,call_exit:missing_quote;put_exit:relative_spread_above_0_75,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-26,S1,MRNA,2024-01-26,MRNA240202C00103000,call_entry,2024-01-26,,2.21,2.25,2.23,0.0179372197309417
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-26,S1,MRNA,2024-01-26,MRNA240202P00103000,put_entry,2024-01-26,,3.25,3.35,3.3,0.0303030303030303
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-26,S1,MRNA,2024-01-26,MRNA240202C00103000,call_exit,2024-01-29,,3.5,3.6,3.55,0.0281690140845071
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-26,S1,MRNA,2024-01-26,MRNA240202P00103000,put_exit,2024-01-29,,1.61,1.65,1.63,0.0245398773006134
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MRNA|2024-01-26,S1,MRNA,2024-01-26,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-26,S1,RIVN,2024-01-26,RIVN240202C00015000,call_entry,2024-01-26,,0.72,0.74,0.73,0.0273972602739726
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIVN|2024-01-26,S1,RIVN,2024-01-26,RIVN240202P00015000,put_entry,2024-01-26,,0.43,0.44,0.435,0.0229885057471265
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-01-26,S1,RIVN,2024-01-26,RIVN240202C00015000,call_exit,2024-01-29,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIVN|2024-01-26,S1,RIVN,2024-01-26,RIVN240202P00015000,put_exit,2024-01-29,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|RIVN|2024-01-26,S1,RIVN,2024-01-26,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-29,S1,IONQ,2024-01-29,IONQ240209C00011000,call_entry,2024-01-29,,0.69,0.73,0.71,0.0563380281690141
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-29,S1,IONQ,2024-01-29,IONQ240209P00011000,put_entry,2024-01-29,,0.48,0.52,0.5,0.0800000000000001
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-29,S1,IONQ,2024-01-29,IONQ240209C00011000,call_exit,2024-01-30,,0.32,0.42,0.37,0.27027027027027
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-29,S1,IONQ,2024-01-29,IONQ240209P00011000,put_exit,2024-01-30,,0.7,0.72,0.71,0.0281690140845071
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IONQ|2024-01-29,S1,IONQ,2024-01-29,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-29,S1,MARA,2024-01-29,MARA240209C00018000,call_entry,2024-01-29,,1.75,1.79,1.77,0.0225988700564972
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-29,S1,MARA,2024-01-29,MARA240209P00018000,put_entry,2024-01-29,,1.2,1.23,1.215,0.0246913580246914
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-29,S1,MARA,2024-01-29,MARA240209C00018000,call_exit,2024-01-30,,1.41,1.44,1.425,0.0210526315789474
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-29,S1,MARA,2024-01-29,MARA240209P00018000,put_exit,2024-01-30,,1.25,1.28,1.265,0.0237154150197629
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MARA|2024-01-29,S1,MARA,2024-01-29,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-29,S1,MRNA,2024-01-29,MRNA240209C00102000,call_entry,2024-01-29,,5.3,5.45,5.375,0.0279069767441861
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MRNA|2024-01-29,S1,MRNA,2024-01-29,MRNA240209P00102000,put_entry,2024-01-29,,2.26,2.38,2.32,0.0517241379310345
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-29,S1,MRNA,2024-01-29,MRNA240209C00102000,call_exit,2024-01-30,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-29,S1,MRNA,2024-01-29,MRNA240209P00102000,put_exit,2024-01-30,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2024-01-29,S1,MRNA,2024-01-29,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-29,S1,RIOT,2024-01-29,RIOT240209C00011500,call_entry,2024-01-29,,0.81,0.83,0.82,0.0243902439024389
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-29,S1,RIOT,2024-01-29,RIOT240209P00011500,put_entry,2024-01-29,,0.72,0.75,0.735,0.0408163265306123
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-29,S1,RIOT,2024-01-29,RIOT240209C00011500,call_exit,2024-01-30,,0.65,0.67,0.66,0.0303030303030303
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-29,S1,RIOT,2024-01-29,RIOT240209P00011500,put_exit,2024-01-30,,0.75,0.82,0.785,0.0891719745222929
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|RIOT|2024-01-29,S1,RIOT,2024-01-29,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-30,S1,IONQ,2024-01-30,IONQ240209C00011000,call_entry,2024-01-30,,0.32,0.42,0.37,0.27027027027027
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-30,S1,IONQ,2024-01-30,IONQ240209P00011000,put_entry,2024-01-30,,0.7,0.72,0.71,0.0281690140845071
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IONQ|2024-01-30,S1,IONQ,2024-01-30,IONQ240209C00011000,call_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IONQ|2024-01-30,S1,IONQ,2024-01-30,IONQ240209P00011000,put_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|IONQ|2024-01-30,S1,IONQ,2024-01-30,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-30,S1,IREN,2024-01-30,IREN240209C00004500,call_entry,2024-01-30,,0.2,0.35,0.275,0.545454545454545
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-30,S1,IREN,2024-01-30,IREN240209P00004500,put_entry,2024-01-30,,0.35,0.7,0.525,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-30,S1,IREN,2024-01-30,IREN240209C00004500,call_exit,2024-01-31,,0.1,0.2,0.15,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-30,S1,IREN,2024-01-30,IREN240209P00004500,put_exit,2024-01-31,,0.65,0.85,0.75,0.266666666666667
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|IREN|2024-01-30,S1,IREN,2024-01-30,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-30,S1,MARA,2024-01-30,MARA240209C00018500,call_entry,2024-01-30,,1.2,1.23,1.215,0.0246913580246914
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-30,S1,MARA,2024-01-30,MARA240209P00018500,put_entry,2024-01-30,,1.53,1.57,1.55,0.0258064516129032
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-30,S1,MARA,2024-01-30,MARA240209C00018500,call_exit,2024-01-31,,0.88,0.92,0.9,0.0444444444444445
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-30,S1,MARA,2024-01-30,MARA240209P00018500,put_exit,2024-01-31,,1.63,1.67,1.65,0.0242424242424243
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|MARA|2024-01-30,S1,MARA,2024-01-30,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-30,S1,MRNA,2024-01-30,MRNA240209C00105000,call_entry,2024-01-30,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-30,S1,MRNA,2024-01-30,MRNA240209P00105000,put_entry,2024-01-30,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-30,S1,MRNA,2024-01-30,MRNA240209C00105000,call_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MRNA|2024-01-30,S1,MRNA,2024-01-30,MRNA240209P00105000,put_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MRNA|2024-01-30,S1,MRNA,2024-01-30,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-30,S1,RIOT,2024-01-30,RIOT240209C00011500,call_entry,2024-01-30,,0.65,0.67,0.66,0.0303030303030303
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|RIOT|2024-01-30,S1,RIOT,2024-01-30,RIOT240209P00011500,put_entry,2024-01-30,,0.75,0.82,0.785,0.0891719745222929
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-30,S1,RIOT,2024-01-30,RIOT240209C00011500,call_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-30,S1,RIOT,2024-01-30,RIOT240209P00011500,put_exit,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|RIOT|2024-01-30,S1,RIOT,2024-01-30,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-01-31,S1,ASTS,2024-01-31,ASTS240209C00003000,call_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-01-31,S1,ASTS,2024-01-31,ASTS240209P00003000,put_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-01-31,S1,ASTS,2024-01-31,ASTS240209C00003000,call_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|ASTS|2024-01-31,S1,ASTS,2024-01-31,ASTS240209P00003000,put_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|ASTS|2024-01-31,S1,ASTS,2024-01-31,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IONQ|2024-01-31,S1,IONQ,2024-01-31,IONQ240209C00010500,call_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IONQ|2024-01-31,S1,IONQ,2024-01-31,IONQ240209P00010500,put_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-31,S1,IONQ,2024-01-31,IONQ240209C00010500,call_exit,2024-02-01,,0.32,0.35,0.335,0.0895522388059701
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IONQ|2024-01-31,S1,IONQ,2024-01-31,IONQ240209P00010500,put_exit,2024-02-01,,0.57,0.61,0.59,0.0677966101694916
selected_contract,entry_exit_quote_set,False,2,call_entry:missing_quote;put_entry:missing_quote,S1|IONQ|2024-01-31,S1,IONQ,2024-01-31,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-31,S1,IREN,2024-01-31,IREN240209C00004500,call_entry,2024-01-31,,0.1,0.2,0.15,0.666666666666667
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|IREN|2024-01-31,S1,IREN,2024-01-31,IREN240209P00004500,put_entry,2024-01-31,,0.65,0.85,0.75,0.266666666666667
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-01-31,S1,IREN,2024-01-31,IREN240209C00004500,call_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-01-31,S1,IREN,2024-01-31,IREN240209P00004500,put_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2024-01-31,S1,IREN,2024-01-31,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-31,S1,MARA,2024-01-31,MARA240209C00018000,call_entry,2024-01-31,,1.05,1.1,1.075,0.0465116279069768
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|MARA|2024-01-31,S1,MARA,2024-01-31,MARA240209P00018000,put_entry,2024-01-31,,1.31,1.36,1.335,0.0374531835205993
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-01-31,S1,MARA,2024-01-31,MARA240209C00018000,call_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MARA|2024-01-31,S1,MARA,2024-01-31,MARA240209P00018000,put_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,2,call_exit:missing_quote;put_exit:missing_quote,S1|MARA|2024-01-31,S1,MARA,2024-01-31,,selection_summary,,call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MSTR|2024-01-31,S1,MSTR,2024-01-31,MSTR240209C00520000,call_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MSTR|2024-01-31,S1,MSTR,2024-01-31,MSTR240209P00520000,put_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MSTR|2024-01-31,S1,MSTR,2024-01-31,MSTR240209C00520000,call_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|MSTR|2024-01-31,S1,MSTR,2024-01-31,MSTR240209P00520000,put_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|MSTR|2024-01-31,S1,MSTR,2024-01-31,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-31,S1,RIOT,2024-01-31,RIOT240209C00011500,call_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-31,S1,RIOT,2024-01-31,RIOT240209P00011500,put_entry,2024-01-31,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-31,S1,RIOT,2024-01-31,RIOT240209C00011500,call_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|RIOT|2024-01-31,S1,RIOT,2024-01-31,RIOT240209P00011500,put_exit,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|RIOT|2024-01-31,S1,RIOT,2024-01-31,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-02-01,S1,AAL,2024-02-01,AAL240209C00014000,call_entry,2024-02-01,,0.53,0.55,0.54,0.0370370370370371
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-02-01,S1,AAL,2024-02-01,AAL240209P00014000,put_entry,2024-02-01,,0.16,0.18,0.17,0.117647058823529
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-02-01,S1,AAL,2024-02-01,AAL240209C00014000,call_exit,2024-02-02,,0.65,0.69,0.67,0.0597014925373133
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S1|AAL|2024-02-01,S1,AAL,2024-02-01,AAL240209P00014000,put_exit,2024-02-02,,0.08,0.09,0.085,0.117647058823529
selected_contract,entry_exit_quote_set,True,4,all four frozen EOD quotes and contract checks passed,S1|AAL|2024-02-01,S1,AAL,2024-02-01,,selection_summary,,,,,,
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|AAL|2024-02-01,S3,AAL,2024-02-01,AAL240202C00014000,call_entry,2024-02-01,,0.36,0.45,0.405,0.222222222222222
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|AAL|2024-02-01,S3,AAL,2024-02-01,AAL240202P00014000,put_entry,2024-02-01,,0.03,0.04,0.035,0.285714285714286
selected_contract,entry_exit_leg_quote,True,1,valid_frozen_eod_bid_ask_quote,S3|AAL|2024-02-01,S3,AAL,2024-02-01,AAL240202C00014000,call_exit,2024-02-02,,0.55,0.66,0.605,0.181818181818182
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S3|AAL|2024-02-01,S3,AAL,2024-02-01,AAL240202P00014000,put_exit,2024-02-02,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,3,put_exit:missing_quote,S3|AAL|2024-02-01,S3,AAL,2024-02-01,,selection_summary,,put_exit:missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-02-01,S1,IREN,2024-02-01,IREN240209C00004000,call_entry,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-02-01,S1,IREN,2024-02-01,IREN240209P00004000,put_entry,2024-02-01,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-02-01,S1,IREN,2024-02-01,IREN240209C00004000,call_exit,2024-02-02,missing_quote,,,,
selected_contract,entry_exit_leg_quote,False,0,missing_quote,S1|IREN|2024-02-01,S1,IREN,2024-02-01,IREN240209P00004000,put_exit,2024-02-02,missing_quote,,,,
selected_contract,entry_exit_quote_set,False,0,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,S1|IREN|2024-02-01,S1,IREN,2024-02-01,,selection_summary,,call_entry:missing_quote;put_entry:missing_quote;call_exit:missing_quote;put_exit:missing_quote,,,,
