period,session,symbol,eligible_advance_rows,eligible_stocks_in_session,total_weight,expected_total_weight,absolute_weight_difference,record_type,minimum_stock_session_weight,maximum_stock_session_weight
assessment,2025-04-23,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-23,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,MRNA,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,MSTR,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,NVTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,QBTS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,RGTI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-23,RIOT,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-23,SMCI,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,SOFI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-23,WULF,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-24,AAL,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,AAOI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,APLD,6,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,CIFR,8,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,IONQ,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-24,IREN,9,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,MARA,9,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,MP,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-24,MSTR,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,NVTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,QBTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,RIOT,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,RIVN,10,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,SMCI,8,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,SOFI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-04-24,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-25,AAL,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,AAOI,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,APLD,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,ASTS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,CIFR,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,HIMS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,IREN,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,MARA,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,MP,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,MRNA,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,MSTR,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,NVTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,QBTS,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,RGTI,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,RIOT,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,RIVN,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-25,SMCI,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,SOFI,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-25,WULF,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,AAL,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,AAOI,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,ASTS,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,CIFR,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,HIMS,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,IONQ,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-28,IREN,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,MARA,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,MP,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-28,MRNA,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,MSTR,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,NVTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-28,QBTS,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,RGTI,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,RIOT,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,RIVN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-28,SOFI,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-28,WULF,3,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-29,AAL,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,AAOI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,APLD,10,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,ASTS,6,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,IONQ,10,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,IREN,12,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,MP,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,MRNA,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,MSTR,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,NVTS,5,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,QBTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-29,RIVN,12,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,SMCI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,SOFI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-04-29,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-04-30,AAL,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,AAOI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-30,APLD,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,ASTS,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,CIFR,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,IONQ,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,IREN,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,MP,8,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,MRNA,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,MSTR,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,NVTS,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,QBTS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-30,RGTI,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,RIOT,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,RIVN,5,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,SMCI,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-04-30,SOFI,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-04-30,WULF,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,AAL,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,AAOI,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,ASTS,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,CIFR,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,HIMS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,IONQ,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,IREN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,MARA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,MRNA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,MSTR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,NVTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-01,QBTS,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,RIOT,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,RIVN,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,SOFI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-01,WULF,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,AAL,2,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,AAOI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,APLD,2,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,ASTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,CIFR,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,IONQ,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-02,IREN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,MARA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-02,MRNA,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,MSTR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-02,NVTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,QBTS,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,RGTI,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,RIOT,1,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,RIVN,3,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-02,SOFI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-02,WULF,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,AAL,2,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,AAOI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,APLD,3,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,ASTS,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,CIFR,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,HIMS,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,IONQ,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,IREN,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,MARA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,MP,8,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,MRNA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,MSTR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,NVTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,QBTS,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,RIVN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-05,SMCI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,SOFI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-05,WULF,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,AAL,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,AAOI,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-06,CIFR,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,IONQ,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,IREN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,MARA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,MP,8,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,MRNA,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,MSTR,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,NVTS,8,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,QBTS,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,RGTI,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-06,RIOT,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-06,RIVN,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,SMCI,10,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,SOFI,2,20,0.05,0.05,0,stock_session,,
assessment,2025-05-06,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-07,AAL,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,AAOI,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,APLD,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-07,ASTS,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,CIFR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,IONQ,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,IREN,8,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,MARA,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,MP,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-07,MRNA,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,MSTR,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,NVTS,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,QBTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-07,RGTI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,RIOT,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,RIVN,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,SMCI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-07,SOFI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-07,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,AAL,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,AAOI,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,APLD,5,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,CIFR,6,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,IONQ,2,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,IREN,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,MARA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,MP,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,MRNA,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,MSTR,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,NVTS,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,QBTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,RGTI,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,RIOT,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,RIVN,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-08,SMCI,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,SOFI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-08,WULF,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,AAL,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,AAOI,8,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,APLD,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,ASTS,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,CIFR,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,HIMS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,IONQ,13,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,IREN,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,MARA,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,MP,7,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,MRNA,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,MSTR,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,NVTS,11,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,QBTS,15,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,RGTI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,RIOT,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,RIVN,9,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,SMCI,12,20,0.05,0.05,0,stock_session,,
assessment,2025-05-09,SOFI,14,20,0.05,0.05,6.93889390390723e-18,stock_session,,
assessment,2025-05-09,WULF,5,20,0.05,0.05,0,stock_session,,
assessment,2025-05-12,AAL,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-05-12,AAOI,2,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,APLD,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,ASTS,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,CIFR,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,HIMS,15,19,0.0526315789473684,0.0526315789473684,6.93889390390723e-18,stock_session,,
assessment,2025-05-12,IONQ,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,IREN,13,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,MARA,14,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,MRNA,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,MSTR,10,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,NVTS,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,QBTS,4,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,RGTI,1,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,RIOT,11,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,RIVN,12,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,SMCI,9,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,SOFI,6,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-12,WULF,7,19,0.0526315789473684,0.0526315789473684,0,stock_session,,
assessment,2025-05-13,AAOI,14,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,ASTS,5,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,CIFR,14,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,HIMS,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,IONQ,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,IREN,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,MARA,9,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,MP,4,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,MRNA,11,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,MSTR,14,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,NVTS,15,18,0.0555555555555556,0.0555555555555556,6.93889390390723e-18,stock_session,,
assessment,2025-05-13,QBTS,1,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
assessment,2025-05-13,RGTI,8,18,0.0555555555555556,0.0555555555555556,0,stock_session,,
