record_type,draw,metric,value,interval_90_lower,interval_90_upper,interval_95_lower,interval_95_upper
draw,148,P3_minus_P2_brier_improvement,-0.00042955993725576902,,,,
draw,149,P3_minus_P2_brier_improvement,-0.00037019208611366317,,,,
draw,150,P3_minus_P2_brier_improvement,-0.00021160261287711535,,,,
draw,151,P3_minus_P2_brier_improvement,-0.00090178200963303423,,,,
draw,152,P3_minus_P2_brier_improvement,-0.00045077589850717192,,,,
draw,153,P3_minus_P2_brier_improvement,-0.00037157048283237293,,,,
draw,154,P3_minus_P2_brier_improvement,-0.00044557481236182084,,,,
draw,155,P3_minus_P2_brier_improvement,-0.0003527615770683723,,,,
draw,156,P3_minus_P2_brier_improvement,-0.00011140123194916529,,,,
draw,157,P3_minus_P2_brier_improvement,-0.00070487544626765541,,,,
draw,158,P3_minus_P2_brier_improvement,-0.00076666032138067441,,,,
draw,159,P3_minus_P2_brier_improvement,-0.00018609828488444502,,,,
draw,160,P3_minus_P2_brier_improvement,-0.00065598624064683309,,,,
draw,161,P3_minus_P2_brier_improvement,-0.00048844260225519576,,,,
draw,162,P3_minus_P2_brier_improvement,-0.00023034212644368335,,,,
draw,163,P3_minus_P2_brier_improvement,-0.00064867699497231368,,,,
draw,164,P3_minus_P2_brier_improvement,-0.00046289855974970817,,,,
draw,165,P3_minus_P2_brier_improvement,0.00016036706414782054,,,,
draw,166,P3_minus_P2_brier_improvement,-0.00043083621060954758,,,,
draw,167,P3_minus_P2_brier_improvement,9.4915671063899865e-06,,,,
draw,168,P3_minus_P2_brier_improvement,-0.00029499016753831153,,,,
draw,169,P3_minus_P2_brier_improvement,-0.00034051453649217023,,,,
draw,170,P3_minus_P2_brier_improvement,-0.00015438164454339987,,,,
draw,171,P3_minus_P2_brier_improvement,-0.00069230983971330096,,,,
draw,172,P3_minus_P2_brier_improvement,-0.00084604207017061062,,,,
draw,173,P3_minus_P2_brier_improvement,-0.00037633077926430003,,,,
draw,174,P3_minus_P2_brier_improvement,-0.00024265989960223222,,,,
draw,175,P3_minus_P2_brier_improvement,-0.00027177000517961125,,,,
draw,176,P3_minus_P2_brier_improvement,-0.00092984456108924363,,,,
draw,177,P3_minus_P2_brier_improvement,-0.00045042772840542256,,,,
draw,178,P3_minus_P2_brier_improvement,-0.00068044753756060783,,,,
draw,179,P3_minus_P2_brier_improvement,-0.00042451952055402864,,,,
draw,180,P3_minus_P2_brier_improvement,-0.00032211819896432736,,,,
draw,181,P3_minus_P2_brier_improvement,-0.00053645835691695787,,,,
draw,182,P3_minus_P2_brier_improvement,2.3267896016587741e-06,,,,
draw,183,P3_minus_P2_brier_improvement,-0.00029402745314979772,,,,
draw,184,P3_minus_P2_brier_improvement,-0.0004290375172653349,,,,
draw,185,P3_minus_P2_brier_improvement,-0.00054930348156606579,,,,
draw,186,P3_minus_P2_brier_improvement,-0.00068414068401081995,,,,
draw,187,P3_minus_P2_brier_improvement,-0.00069074539790214828,,,,
draw,188,P3_minus_P2_brier_improvement,-0.00029723104901194231,,,,
draw,189,P3_minus_P2_brier_improvement,-0.00017903556647619334,,,,
draw,190,P3_minus_P2_brier_improvement,-0.00019353084694687106,,,,
draw,191,P3_minus_P2_brier_improvement,-0.0005011774801513269,,,,
draw,192,P3_minus_P2_brier_improvement,-0.00057185540738968754,,,,
draw,193,P3_minus_P2_brier_improvement,-0.00052030292451610283,,,,
draw,194,P3_minus_P2_brier_improvement,-0.00015331885820393798,,,,
draw,195,P3_minus_P2_brier_improvement,-0.00016632937925875613,,,,
draw,196,P3_minus_P2_brier_improvement,-0.00025011148293560548,,,,
draw,197,P3_minus_P2_brier_improvement,-0.00025190922895299006,,,,
draw,198,P3_minus_P2_brier_improvement,0.00034214439343671632,,,,
draw,199,P3_minus_P2_brier_improvement,-0.00035472981432241313,,,,
draw,0,behavioural_dimensions_minus_predecessor_return_after_20bps,-24.443902263762809,,,,
draw,1,behavioural_dimensions_minus_predecessor_return_after_20bps,-3.2311542104551911,,,,
draw,2,behavioural_dimensions_minus_predecessor_return_after_20bps,-16.725093583368867,,,,
draw,3,behavioural_dimensions_minus_predecessor_return_after_20bps,-26.586287644156346,,,,
draw,4,behavioural_dimensions_minus_predecessor_return_after_20bps,-10.354050087405838,,,,
draw,5,behavioural_dimensions_minus_predecessor_return_after_20bps,16.506955210781701,,,,
draw,6,behavioural_dimensions_minus_predecessor_return_after_20bps,2.6712948563605172,,,,
draw,7,behavioural_dimensions_minus_predecessor_return_after_20bps,-49.827056069432849,,,,
draw,8,behavioural_dimensions_minus_predecessor_return_after_20bps,-51.94145607685229,,,,
draw,9,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.798017039637358,,,,
draw,10,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.941997193163026,,,,
draw,11,behavioural_dimensions_minus_predecessor_return_after_20bps,-42.107206675200963,,,,
draw,12,behavioural_dimensions_minus_predecessor_return_after_20bps,2.9735429627738226,,,,
draw,13,behavioural_dimensions_minus_predecessor_return_after_20bps,-1.3252687980633098,,,,
draw,14,behavioural_dimensions_minus_predecessor_return_after_20bps,-10.314410629881616,,,,
draw,15,behavioural_dimensions_minus_predecessor_return_after_20bps,-3.7740734451456506,,,,
draw,16,behavioural_dimensions_minus_predecessor_return_after_20bps,-2.0208784344218458,,,,
draw,17,behavioural_dimensions_minus_predecessor_return_after_20bps,-27.347713620270362,,,,
draw,18,behavioural_dimensions_minus_predecessor_return_after_20bps,-48.044437610971833,,,,
draw,19,behavioural_dimensions_minus_predecessor_return_after_20bps,-50.647738133010236,,,,
draw,20,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.508288832299257,,,,
draw,21,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.837881305287404,,,,
draw,22,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.624201549535851,,,,
draw,23,behavioural_dimensions_minus_predecessor_return_after_20bps,-25.758910347025274,,,,
draw,24,behavioural_dimensions_minus_predecessor_return_after_20bps,-29.944418376476129,,,,
draw,25,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.342545810446026,,,,
draw,26,behavioural_dimensions_minus_predecessor_return_after_20bps,-8.0406270637381425,,,,
draw,27,behavioural_dimensions_minus_predecessor_return_after_20bps,-22.077551629457169,,,,
draw,28,behavioural_dimensions_minus_predecessor_return_after_20bps,20.3278220237017,,,,
draw,29,behavioural_dimensions_minus_predecessor_return_after_20bps,-36.568599271903388,,,,
draw,30,behavioural_dimensions_minus_predecessor_return_after_20bps,-5.0884063872757901,,,,
draw,31,behavioural_dimensions_minus_predecessor_return_after_20bps,-16.699305349462307,,,,
draw,32,behavioural_dimensions_minus_predecessor_return_after_20bps,7.3169305847808124,,,,
draw,33,behavioural_dimensions_minus_predecessor_return_after_20bps,-11.271822869344025,,,,
draw,34,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.310922924536516,,,,
draw,35,behavioural_dimensions_minus_predecessor_return_after_20bps,5.5756243262765093,,,,
draw,36,behavioural_dimensions_minus_predecessor_return_after_20bps,14.507464538109353,,,,
draw,37,behavioural_dimensions_minus_predecessor_return_after_20bps,-44.303450498161524,,,,
draw,38,behavioural_dimensions_minus_predecessor_return_after_20bps,13.218698395816439,,,,
draw,39,behavioural_dimensions_minus_predecessor_return_after_20bps,-12.693134276031069,,,,
draw,40,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.910535877245703,,,,
draw,41,behavioural_dimensions_minus_predecessor_return_after_20bps,-100.99187992560469,,,,
draw,42,behavioural_dimensions_minus_predecessor_return_after_20bps,-5.9783795625428482,,,,
draw,43,behavioural_dimensions_minus_predecessor_return_after_20bps,8.4429876113112581,,,,
draw,44,behavioural_dimensions_minus_predecessor_return_after_20bps,-10.70691614163786,,,,
draw,45,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.46544450964582,,,,
draw,46,behavioural_dimensions_minus_predecessor_return_after_20bps,-53.520175458781118,,,,
draw,47,behavioural_dimensions_minus_predecessor_return_after_20bps,-44.962462175989664,,,,
draw,48,behavioural_dimensions_minus_predecessor_return_after_20bps,-48.247391105603498,,,,
draw,49,behavioural_dimensions_minus_predecessor_return_after_20bps,-19.701648016639105,,,,
draw,50,behavioural_dimensions_minus_predecessor_return_after_20bps,-86.870776357146127,,,,
draw,51,behavioural_dimensions_minus_predecessor_return_after_20bps,-54.573605153795619,,,,
draw,52,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.524795874870605,,,,
draw,53,behavioural_dimensions_minus_predecessor_return_after_20bps,-31.423185018784046,,,,
draw,54,behavioural_dimensions_minus_predecessor_return_after_20bps,1.148918208016952,,,,
draw,55,behavioural_dimensions_minus_predecessor_return_after_20bps,-8.864047001880504,,,,
draw,56,behavioural_dimensions_minus_predecessor_return_after_20bps,3.548845395239403,,,,
draw,57,behavioural_dimensions_minus_predecessor_return_after_20bps,-45.652809340690581,,,,
draw,58,behavioural_dimensions_minus_predecessor_return_after_20bps,-20.058106130202805,,,,
draw,59,behavioural_dimensions_minus_predecessor_return_after_20bps,0.44299456474872656,,,,
draw,60,behavioural_dimensions_minus_predecessor_return_after_20bps,-57.409803015789514,,,,
draw,61,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.940858613408455,,,,
draw,62,behavioural_dimensions_minus_predecessor_return_after_20bps,-17.842931803710222,,,,
draw,63,behavioural_dimensions_minus_predecessor_return_after_20bps,25.755672739264348,,,,
draw,64,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.285013679517409,,,,
draw,65,behavioural_dimensions_minus_predecessor_return_after_20bps,-26.184259223050862,,,,
draw,66,behavioural_dimensions_minus_predecessor_return_after_20bps,-22.600457462789933,,,,
draw,67,behavioural_dimensions_minus_predecessor_return_after_20bps,21.303518100306416,,,,
draw,68,behavioural_dimensions_minus_predecessor_return_after_20bps,-66.385091203394836,,,,
draw,69,behavioural_dimensions_minus_predecessor_return_after_20bps,-45.994846127294487,,,,
draw,70,behavioural_dimensions_minus_predecessor_return_after_20bps,-8.8941750912678224,,,,
draw,71,behavioural_dimensions_minus_predecessor_return_after_20bps,-37.828625502544426,,,,
draw,72,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.593663961744348,,,,
draw,73,behavioural_dimensions_minus_predecessor_return_after_20bps,-27.248670234519487,,,,
draw,74,behavioural_dimensions_minus_predecessor_return_after_20bps,-32.759716637478107,,,,
draw,75,behavioural_dimensions_minus_predecessor_return_after_20bps,13.229083517864829,,,,
draw,76,behavioural_dimensions_minus_predecessor_return_after_20bps,3.1822255115026161,,,,
draw,77,behavioural_dimensions_minus_predecessor_return_after_20bps,18.304404159171536,,,,
draw,78,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.986653288275804,,,,
draw,79,behavioural_dimensions_minus_predecessor_return_after_20bps,-40.49619430582608,,,,
draw,80,behavioural_dimensions_minus_predecessor_return_after_20bps,-10.096478393938337,,,,
draw,81,behavioural_dimensions_minus_predecessor_return_after_20bps,-32.682038404340545,,,,
draw,82,behavioural_dimensions_minus_predecessor_return_after_20bps,-7.0289737395480598,,,,
draw,83,behavioural_dimensions_minus_predecessor_return_after_20bps,-20.57351821811935,,,,
draw,84,behavioural_dimensions_minus_predecessor_return_after_20bps,-86.893605204043808,,,,
draw,85,behavioural_dimensions_minus_predecessor_return_after_20bps,-86.500961211267239,,,,
draw,86,behavioural_dimensions_minus_predecessor_return_after_20bps,-44.26991824546937,,,,
draw,87,behavioural_dimensions_minus_predecessor_return_after_20bps,26.636449136501316,,,,
draw,88,behavioural_dimensions_minus_predecessor_return_after_20bps,-19.213166554200289,,,,
draw,89,behavioural_dimensions_minus_predecessor_return_after_20bps,-62.111294892865537,,,,
draw,90,behavioural_dimensions_minus_predecessor_return_after_20bps,-45.750295698224285,,,,
draw,91,behavioural_dimensions_minus_predecessor_return_after_20bps,-28.99429843269639,,,,
draw,92,behavioural_dimensions_minus_predecessor_return_after_20bps,-29.809583737612883,,,,
draw,93,behavioural_dimensions_minus_predecessor_return_after_20bps,-27.520896938131155,,,,
draw,94,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.305139699984647,,,,
draw,95,behavioural_dimensions_minus_predecessor_return_after_20bps,-3.3349912544451406,,,,
draw,96,behavioural_dimensions_minus_predecessor_return_after_20bps,-24.689050189728814,,,,
draw,97,behavioural_dimensions_minus_predecessor_return_after_20bps,-24.558025051820753,,,,
draw,98,behavioural_dimensions_minus_predecessor_return_after_20bps,-9.4371277087323673,,,,
draw,99,behavioural_dimensions_minus_predecessor_return_after_20bps,-13.637576629286283,,,,
draw,100,behavioural_dimensions_minus_predecessor_return_after_20bps,-35.184967133388973,,,,
draw,101,behavioural_dimensions_minus_predecessor_return_after_20bps,16.676495200491402,,,,
draw,102,behavioural_dimensions_minus_predecessor_return_after_20bps,-51.747150745231643,,,,
draw,103,behavioural_dimensions_minus_predecessor_return_after_20bps,-4.6016370860249678,,,,
draw,104,behavioural_dimensions_minus_predecessor_return_after_20bps,-60.293658728687831,,,,
draw,105,behavioural_dimensions_minus_predecessor_return_after_20bps,-31.779364448937809,,,,
draw,106,behavioural_dimensions_minus_predecessor_return_after_20bps,-42.695797534144766,,,,
draw,107,behavioural_dimensions_minus_predecessor_return_after_20bps,-57.379439639599447,,,,
draw,108,behavioural_dimensions_minus_predecessor_return_after_20bps,-47.490781119010173,,,,
draw,109,behavioural_dimensions_minus_predecessor_return_after_20bps,13.925302123007096,,,,
draw,110,behavioural_dimensions_minus_predecessor_return_after_20bps,15.4434828539706,,,,
draw,111,behavioural_dimensions_minus_predecessor_return_after_20bps,-38.466643724755997,,,,
draw,112,behavioural_dimensions_minus_predecessor_return_after_20bps,3.7616184026243529,,,,
draw,113,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.580997348857014,,,,
draw,114,behavioural_dimensions_minus_predecessor_return_after_20bps,23.453458198439492,,,,
draw,115,behavioural_dimensions_minus_predecessor_return_after_20bps,-77.089052924165415,,,,
draw,116,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.098929899170933,,,,
draw,117,behavioural_dimensions_minus_predecessor_return_after_20bps,-11.827857823204633,,,,
draw,118,behavioural_dimensions_minus_predecessor_return_after_20bps,-30.076464764656375,,,,
draw,119,behavioural_dimensions_minus_predecessor_return_after_20bps,-26.639586795323073,,,,
draw,120,behavioural_dimensions_minus_predecessor_return_after_20bps,2.8840864989258694,,,,
draw,121,behavioural_dimensions_minus_predecessor_return_after_20bps,-27.909165963072045,,,,
draw,122,behavioural_dimensions_minus_predecessor_return_after_20bps,21.874608261304893,,,,
draw,123,behavioural_dimensions_minus_predecessor_return_after_20bps,-19.761043633229818,,,,
draw,124,behavioural_dimensions_minus_predecessor_return_after_20bps,-47.179986029000474,,,,
draw,125,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.473649556038069,,,,
draw,126,behavioural_dimensions_minus_predecessor_return_after_20bps,-59.735190907977007,,,,
draw,127,behavioural_dimensions_minus_predecessor_return_after_20bps,-48.491905898364827,,,,
draw,128,behavioural_dimensions_minus_predecessor_return_after_20bps,-9.8983008774171317,,,,
draw,129,behavioural_dimensions_minus_predecessor_return_after_20bps,-58.324013808930019,,,,
draw,130,behavioural_dimensions_minus_predecessor_return_after_20bps,-56.050097302212734,,,,
draw,131,behavioural_dimensions_minus_predecessor_return_after_20bps,-62.983699884616932,,,,
draw,132,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.584631398677473,,,,
draw,133,behavioural_dimensions_minus_predecessor_return_after_20bps,35.902594042781999,,,,
draw,134,behavioural_dimensions_minus_predecessor_return_after_20bps,-45.523044116586668,,,,
draw,135,behavioural_dimensions_minus_predecessor_return_after_20bps,-48.595622764086855,,,,
draw,136,behavioural_dimensions_minus_predecessor_return_after_20bps,-34.256005526637018,,,,
draw,137,behavioural_dimensions_minus_predecessor_return_after_20bps,-52.114367723784852,,,,
draw,138,behavioural_dimensions_minus_predecessor_return_after_20bps,7.2182848326250193,,,,
draw,139,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.714298764416078,,,,
draw,140,behavioural_dimensions_minus_predecessor_return_after_20bps,-14.68565600873581,,,,
draw,141,behavioural_dimensions_minus_predecessor_return_after_20bps,-74.051516946159623,,,,
draw,142,behavioural_dimensions_minus_predecessor_return_after_20bps,-75.900657772640187,,,,
draw,143,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.513385449544103,,,,
draw,144,behavioural_dimensions_minus_predecessor_return_after_20bps,-62.815969385964607,,,,
draw,145,behavioural_dimensions_minus_predecessor_return_after_20bps,-2.0768758753674268,,,,
draw,146,behavioural_dimensions_minus_predecessor_return_after_20bps,-96.482677743173255,,,,
draw,147,behavioural_dimensions_minus_predecessor_return_after_20bps,21.32812331421869,,,,
draw,148,behavioural_dimensions_minus_predecessor_return_after_20bps,-32.161749679772164,,,,
draw,149,behavioural_dimensions_minus_predecessor_return_after_20bps,1.6100977322146712,,,,
draw,150,behavioural_dimensions_minus_predecessor_return_after_20bps,-26.158755444372009,,,,
draw,151,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.765416780796578,,,,
draw,152,behavioural_dimensions_minus_predecessor_return_after_20bps,-39.140357803112686,,,,
draw,153,behavioural_dimensions_minus_predecessor_return_after_20bps,4.3011510743964738,,,,
draw,154,behavioural_dimensions_minus_predecessor_return_after_20bps,7.5484060701230922,,,,
draw,155,behavioural_dimensions_minus_predecessor_return_after_20bps,-1.6900821548593628,,,,
draw,156,behavioural_dimensions_minus_predecessor_return_after_20bps,-41.664958129542029,,,,
draw,157,behavioural_dimensions_minus_predecessor_return_after_20bps,-24.159577960814779,,,,
draw,158,behavioural_dimensions_minus_predecessor_return_after_20bps,-20.512683627428888,,,,
draw,159,behavioural_dimensions_minus_predecessor_return_after_20bps,-52.769606668715717,,,,
draw,160,behavioural_dimensions_minus_predecessor_return_after_20bps,-24.923320088217295,,,,
draw,161,behavioural_dimensions_minus_predecessor_return_after_20bps,-39.418893406027102,,,,
draw,162,behavioural_dimensions_minus_predecessor_return_after_20bps,-43.041313930575704,,,,
draw,163,behavioural_dimensions_minus_predecessor_return_after_20bps,-15.704747590231539,,,,
draw,164,behavioural_dimensions_minus_predecessor_return_after_20bps,34.499795799602722,,,,
draw,165,behavioural_dimensions_minus_predecessor_return_after_20bps,-23.009018840954393,,,,
draw,166,behavioural_dimensions_minus_predecessor_return_after_20bps,-17.939721626132918,,,,
draw,167,behavioural_dimensions_minus_predecessor_return_after_20bps,-36.584471574785788,,,,
draw,168,behavioural_dimensions_minus_predecessor_return_after_20bps,-51.968006159278936,,,,
draw,169,behavioural_dimensions_minus_predecessor_return_after_20bps,-94.335579383376398,,,,
draw,170,behavioural_dimensions_minus_predecessor_return_after_20bps,-4.4694127188376429,,,,
draw,171,behavioural_dimensions_minus_predecessor_return_after_20bps,-22.472598520293715,,,,
draw,172,behavioural_dimensions_minus_predecessor_return_after_20bps,-23.820705503258679,,,,
draw,173,behavioural_dimensions_minus_predecessor_return_after_20bps,-38.802051660996781,,,,
draw,174,behavioural_dimensions_minus_predecessor_return_after_20bps,-44.526138583249619,,,,
draw,175,behavioural_dimensions_minus_predecessor_return_after_20bps,-36.636602891350584,,,,
draw,176,behavioural_dimensions_minus_predecessor_return_after_20bps,-25.518488571876535,,,,
draw,177,behavioural_dimensions_minus_predecessor_return_after_20bps,-14.741517081068725,,,,
draw,178,behavioural_dimensions_minus_predecessor_return_after_20bps,9.2630672188789642,,,,
draw,179,behavioural_dimensions_minus_predecessor_return_after_20bps,14.604357290848769,,,,
draw,180,behavioural_dimensions_minus_predecessor_return_after_20bps,-34.674374711232488,,,,
draw,181,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.014877610608302,,,,
draw,182,behavioural_dimensions_minus_predecessor_return_after_20bps,-54.935013736261439,,,,
draw,183,behavioural_dimensions_minus_predecessor_return_after_20bps,33.171451185587792,,,,
draw,184,behavioural_dimensions_minus_predecessor_return_after_20bps,-46.032239354152999,,,,
draw,185,behavioural_dimensions_minus_predecessor_return_after_20bps,-35.850061469451632,,,,
draw,186,behavioural_dimensions_minus_predecessor_return_after_20bps,-50.424790883605155,,,,
draw,187,behavioural_dimensions_minus_predecessor_return_after_20bps,-53.607932897148956,,,,
draw,188,behavioural_dimensions_minus_predecessor_return_after_20bps,-48.452032634118453,,,,
draw,189,behavioural_dimensions_minus_predecessor_return_after_20bps,-6.768768427011179,,,,
draw,190,behavioural_dimensions_minus_predecessor_return_after_20bps,-1.3972559595783962,,,,
draw,191,behavioural_dimensions_minus_predecessor_return_after_20bps,-13.126164136139801,,,,
draw,192,behavioural_dimensions_minus_predecessor_return_after_20bps,-19.164164150519575,,,,
draw,193,behavioural_dimensions_minus_predecessor_return_after_20bps,30.143069452630396,,,,
draw,194,behavioural_dimensions_minus_predecessor_return_after_20bps,-18.31150357944956,,,,
draw,195,behavioural_dimensions_minus_predecessor_return_after_20bps,7.1519861037024333,,,,
draw,196,behavioural_dimensions_minus_predecessor_return_after_20bps,-80.256337808420398,,,,
draw,197,behavioural_dimensions_minus_predecessor_return_after_20bps,-21.133136836603899,,,,
draw,198,behavioural_dimensions_minus_predecessor_return_after_20bps,0.52340010437089957,,,,
draw,199,behavioural_dimensions_minus_predecessor_return_after_20bps,-63.978536752760895,,,,
draw,0,conjunction_minus_behavioural_dimensions_return_after_20bps,-32.229070786743158,,,,
draw,1,conjunction_minus_behavioural_dimensions_return_after_20bps,6.1962831924451161,,,,
draw,2,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.345769234208866,,,,
draw,3,conjunction_minus_behavioural_dimensions_return_after_20bps,-22.320440840508688,,,,
draw,4,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.29772304866642,,,,
draw,5,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.870656389470046,,,,
draw,6,conjunction_minus_behavioural_dimensions_return_after_20bps,-7.3330299817095872,,,,
draw,7,conjunction_minus_behavioural_dimensions_return_after_20bps,0.36920756371399305,,,,
draw,8,conjunction_minus_behavioural_dimensions_return_after_20bps,-24.096101304448542,,,,
draw,9,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.033704317330141,,,,
draw,10,conjunction_minus_behavioural_dimensions_return_after_20bps,10.942477878348463,,,,
draw,11,conjunction_minus_behavioural_dimensions_return_after_20bps,-15.732944840001597,,,,
draw,12,conjunction_minus_behavioural_dimensions_return_after_20bps,-3.9346976213234512,,,,
draw,13,conjunction_minus_behavioural_dimensions_return_after_20bps,-22.399849710411932,,,,
draw,14,conjunction_minus_behavioural_dimensions_return_after_20bps,-28.25253818646696,,,,
draw,15,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.068011510737236,,,,
draw,16,conjunction_minus_behavioural_dimensions_return_after_20bps,-73.257340612844075,,,,
draw,17,conjunction_minus_behavioural_dimensions_return_after_20bps,-57.234777406765495,,,,
draw,18,conjunction_minus_behavioural_dimensions_return_after_20bps,-32.917868990676922,,,,
draw,19,conjunction_minus_behavioural_dimensions_return_after_20bps,-36.594111509580408,,,,
draw,20,conjunction_minus_behavioural_dimensions_return_after_20bps,-42.453511182658936,,,,
draw,21,conjunction_minus_behavioural_dimensions_return_after_20bps,-12.889644456165424,,,,
draw,22,conjunction_minus_behavioural_dimensions_return_after_20bps,-94.155583054388643,,,,
draw,23,conjunction_minus_behavioural_dimensions_return_after_20bps,-24.495178191722477,,,,
draw,24,conjunction_minus_behavioural_dimensions_return_after_20bps,0.44822128028857072,,,,
draw,25,conjunction_minus_behavioural_dimensions_return_after_20bps,-62.173581230015436,,,,
draw,26,conjunction_minus_behavioural_dimensions_return_after_20bps,-35.850916339049839,,,,
draw,27,conjunction_minus_behavioural_dimensions_return_after_20bps,-25.103609819443204,,,,
draw,28,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.22905511753374,,,,
draw,29,conjunction_minus_behavioural_dimensions_return_after_20bps,-31.711056478085297,,,,
draw,30,conjunction_minus_behavioural_dimensions_return_after_20bps,-6.8377398580223119,,,,
draw,31,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.717733360759134,,,,
draw,32,conjunction_minus_behavioural_dimensions_return_after_20bps,-16.724029665782201,,,,
draw,33,conjunction_minus_behavioural_dimensions_return_after_20bps,-55.090912720114801,,,,
draw,34,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.80520567449539,,,,
draw,35,conjunction_minus_behavioural_dimensions_return_after_20bps,-43.054094646552286,,,,
draw,36,conjunction_minus_behavioural_dimensions_return_after_20bps,-8.550917010671661,,,,
draw,37,conjunction_minus_behavioural_dimensions_return_after_20bps,-76.376181936097339,,,,
draw,38,conjunction_minus_behavioural_dimensions_return_after_20bps,-52.460192595556236,,,,
draw,39,conjunction_minus_behavioural_dimensions_return_after_20bps,-13.065847390610209,,,,
draw,40,conjunction_minus_behavioural_dimensions_return_after_20bps,-25.589046634465422,,,,
draw,41,conjunction_minus_behavioural_dimensions_return_after_20bps,-55.581195533435945,,,,
draw,42,conjunction_minus_behavioural_dimensions_return_after_20bps,-60.796087650199816,,,,
draw,43,conjunction_minus_behavioural_dimensions_return_after_20bps,-36.245845704496539,,,,
draw,44,conjunction_minus_behavioural_dimensions_return_after_20bps,-19.662143607075521,,,,
draw,45,conjunction_minus_behavioural_dimensions_return_after_20bps,-19.547101068279723,,,,
draw,46,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.2250551308814543,,,,
draw,47,conjunction_minus_behavioural_dimensions_return_after_20bps,-30.032652963687312,,,,
draw,48,conjunction_minus_behavioural_dimensions_return_after_20bps,-12.616375482675355,,,,
draw,49,conjunction_minus_behavioural_dimensions_return_after_20bps,-1.109663611051974,,,,
draw,50,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.781049575566456,,,,
draw,51,conjunction_minus_behavioural_dimensions_return_after_20bps,-52.450131657847919,,,,
draw,52,conjunction_minus_behavioural_dimensions_return_after_20bps,-32.860612406808578,,,,
draw,53,conjunction_minus_behavioural_dimensions_return_after_20bps,-21.785515596674433,,,,
draw,54,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.470829924733692,,,,
draw,55,conjunction_minus_behavioural_dimensions_return_after_20bps,-20.361995038315619,,,,
draw,56,conjunction_minus_behavioural_dimensions_return_after_20bps,-39.567860995576318,,,,
draw,57,conjunction_minus_behavioural_dimensions_return_after_20bps,-11.694264835019995,,,,
draw,58,conjunction_minus_behavioural_dimensions_return_after_20bps,-49.401262179790713,,,,
draw,59,conjunction_minus_behavioural_dimensions_return_after_20bps,-35.293993665636002,,,,
draw,60,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.044363073912258,,,,
draw,61,conjunction_minus_behavioural_dimensions_return_after_20bps,-49.421730353359422,,,,
draw,62,conjunction_minus_behavioural_dimensions_return_after_20bps,-27.402034322545255,,,,
draw,63,conjunction_minus_behavioural_dimensions_return_after_20bps,-15.306984864587482,,,,
draw,64,conjunction_minus_behavioural_dimensions_return_after_20bps,-0.55667972813643773,,,,
draw,65,conjunction_minus_behavioural_dimensions_return_after_20bps,-40.771013164367872,,,,
draw,66,conjunction_minus_behavioural_dimensions_return_after_20bps,-37.950585632233121,,,,
draw,67,conjunction_minus_behavioural_dimensions_return_after_20bps,-41.95671410130344,,,,
draw,68,conjunction_minus_behavioural_dimensions_return_after_20bps,-6.1102709248767626,,,,
draw,69,conjunction_minus_behavioural_dimensions_return_after_20bps,5.2871468712713687,,,,
draw,70,conjunction_minus_behavioural_dimensions_return_after_20bps,-29.283074186423455,,,,
draw,71,conjunction_minus_behavioural_dimensions_return_after_20bps,-11.185775246104754,,,,
draw,72,conjunction_minus_behavioural_dimensions_return_after_20bps,-4.9827808103565587,,,,
draw,73,conjunction_minus_behavioural_dimensions_return_after_20bps,-41.346991827670728,,,,
