record_type,draw,metric,value,confidence_level,lower,upper
draw,41,direction_M3_minus_M2_log_loss_improvement,-0.00236246272014,,,
draw,41,M3_minus_M1_top_one_cohort_relative_bps,22.7682811734,,,
draw,42,movement_M2_minus_M1_brier_improvement,-0.00131771206072,,,
draw,42,movement_M3_minus_M2_brier_improvement,-0.000993782015552,,,
draw,42,direction_M2_minus_M1_brier_improvement,-0.000376038312197,,,
draw,42,direction_M3_minus_M2_brier_improvement,-0.00275643852536,,,
draw,42,movement_M2_minus_M1_log_loss_improvement,-0.00244224503404,,,
draw,42,movement_M3_minus_M2_log_loss_improvement,-0.00312375587434,,,
draw,42,direction_M2_minus_M1_log_loss_improvement,-0.0011957436509,,,
draw,42,direction_M3_minus_M2_log_loss_improvement,-0.00603371270711,,,
draw,42,M3_minus_M1_top_one_cohort_relative_bps,1.65127512523,,,
draw,43,movement_M2_minus_M1_brier_improvement,-0.0017079259566,,,
draw,43,movement_M3_minus_M2_brier_improvement,-0.000608104477563,,,
draw,43,direction_M2_minus_M1_brier_improvement,0.0024509058215,,,
draw,43,direction_M3_minus_M2_brier_improvement,-0.00415368394417,,,
draw,43,movement_M2_minus_M1_log_loss_improvement,-0.00449023321009,,,
draw,43,movement_M3_minus_M2_log_loss_improvement,-0.00189157643061,,,
draw,43,direction_M2_minus_M1_log_loss_improvement,0.00381404720434,,,
draw,43,direction_M3_minus_M2_log_loss_improvement,-0.00959999135864,,,
draw,43,M3_minus_M1_top_one_cohort_relative_bps,29.4850738209,,,
draw,44,movement_M2_minus_M1_brier_improvement,-0.000601511437651,,,
draw,44,movement_M3_minus_M2_brier_improvement,-0.00076794097556,,,
draw,44,direction_M2_minus_M1_brier_improvement,0.000332732632905,,,
draw,44,direction_M3_minus_M2_brier_improvement,-0.00193045753447,,,
draw,44,movement_M2_minus_M1_log_loss_improvement,-0.00040448772308,,,
draw,44,movement_M3_minus_M2_log_loss_improvement,-0.00274231366381,,,
draw,44,direction_M2_minus_M1_log_loss_improvement,-0.000914561287153,,,
draw,44,direction_M3_minus_M2_log_loss_improvement,-0.00470418157224,,,
draw,44,M3_minus_M1_top_one_cohort_relative_bps,-4.91964032868,,,
draw,45,movement_M2_minus_M1_brier_improvement,-0.00157913630333,,,
draw,45,movement_M3_minus_M2_brier_improvement,-0.000663099716648,,,
draw,45,direction_M2_minus_M1_brier_improvement,-0.00325529659842,,,
draw,45,direction_M3_minus_M2_brier_improvement,-0.00194366119644,,,
draw,45,movement_M2_minus_M1_log_loss_improvement,-0.00500112364986,,,
draw,45,movement_M3_minus_M2_log_loss_improvement,-0.00167843445209,,,
draw,45,direction_M2_minus_M1_log_loss_improvement,-0.00891856395106,,,
draw,45,direction_M3_minus_M2_log_loss_improvement,-0.00434817317356,,,
draw,45,M3_minus_M1_top_one_cohort_relative_bps,18.5736213948,,,
draw,46,movement_M2_minus_M1_brier_improvement,-0.00091199722865,,,
draw,46,movement_M3_minus_M2_brier_improvement,-0.000516749072265,,,
draw,46,direction_M2_minus_M1_brier_improvement,-0.00053748807527,,,
draw,46,direction_M3_minus_M2_brier_improvement,-0.00342755355025,,,
draw,46,movement_M2_minus_M1_log_loss_improvement,-0.00126093511172,,,
draw,46,movement_M3_minus_M2_log_loss_improvement,-0.00192340841497,,,
draw,46,direction_M2_minus_M1_log_loss_improvement,-0.00224102347496,,,
draw,46,direction_M3_minus_M2_log_loss_improvement,-0.0081852212882,,,
draw,46,M3_minus_M1_top_one_cohort_relative_bps,-10.000570857,,,
draw,47,movement_M2_minus_M1_brier_improvement,-0.00199853365943,,,
draw,47,movement_M3_minus_M2_brier_improvement,-0.00114923092666,,,
draw,47,direction_M2_minus_M1_brier_improvement,0.00351645037843,,,
draw,47,direction_M3_minus_M2_brier_improvement,-0.00204260011468,,,
draw,47,movement_M2_minus_M1_log_loss_improvement,-0.0045558378267,,,
draw,47,movement_M3_minus_M2_log_loss_improvement,-0.00355147906356,,,
draw,47,direction_M2_minus_M1_log_loss_improvement,0.00610418583269,,,
draw,47,direction_M3_minus_M2_log_loss_improvement,-0.00454394624695,,,
draw,47,M3_minus_M1_top_one_cohort_relative_bps,19.4307158087,,,
draw,48,movement_M2_minus_M1_brier_improvement,-0.000713590948493,,,
draw,48,movement_M3_minus_M2_brier_improvement,-0.000525745013421,,,
draw,48,direction_M2_minus_M1_brier_improvement,0.00132311694496,,,
draw,48,direction_M3_minus_M2_brier_improvement,0.00211468221002,,,
draw,48,movement_M2_minus_M1_log_loss_improvement,-0.00122931719051,,,
draw,48,movement_M3_minus_M2_log_loss_improvement,-0.00175134980965,,,
draw,48,direction_M2_minus_M1_log_loss_improvement,0.00209730794707,,,
draw,48,direction_M3_minus_M2_log_loss_improvement,0.00475772144908,,,
draw,48,M3_minus_M1_top_one_cohort_relative_bps,4.3095385761,,,
draw,49,movement_M2_minus_M1_brier_improvement,-0.00112963867909,,,
draw,49,movement_M3_minus_M2_brier_improvement,-0.000719500536914,,,
draw,49,direction_M2_minus_M1_brier_improvement,0.00163958399823,,,
draw,49,direction_M3_minus_M2_brier_improvement,-0.00296461038695,,,
draw,49,movement_M2_minus_M1_log_loss_improvement,-0.00183460788465,,,
draw,49,movement_M3_minus_M2_log_loss_improvement,-0.00168036305366,,,
draw,49,direction_M2_minus_M1_log_loss_improvement,0.00183323422244,,,
draw,49,direction_M3_minus_M2_log_loss_improvement,-0.00781763781872,,,
draw,49,M3_minus_M1_top_one_cohort_relative_bps,-20.0219903017,,,
draw,50,movement_M2_minus_M1_brier_improvement,-0.00135417789555,,,
draw,50,movement_M3_minus_M2_brier_improvement,-0.000510535651501,,,
draw,50,direction_M2_minus_M1_brier_improvement,-0.00108818763175,,,
draw,50,direction_M3_minus_M2_brier_improvement,-0.0024818959973,,,
draw,50,movement_M2_minus_M1_log_loss_improvement,-0.00213736550412,,,
draw,50,movement_M3_minus_M2_log_loss_improvement,-0.00102928393531,,,
draw,50,direction_M2_minus_M1_log_loss_improvement,-0.0029653746923,,,
draw,50,direction_M3_minus_M2_log_loss_improvement,-0.006311511504,,,
draw,50,M3_minus_M1_top_one_cohort_relative_bps,0.347651502313,,,
draw,51,movement_M2_minus_M1_brier_improvement,-0.00109850904815,,,
draw,51,movement_M3_minus_M2_brier_improvement,-0.0008697462612,,,
draw,51,direction_M2_minus_M1_brier_improvement,0.00240389077796,,,
draw,51,direction_M3_minus_M2_brier_improvement,-0.00207881685433,,,
draw,51,movement_M2_minus_M1_log_loss_improvement,-0.00222434406884,,,
draw,51,movement_M3_minus_M2_log_loss_improvement,-0.00291802403477,,,
draw,51,direction_M2_minus_M1_log_loss_improvement,0.00335382655692,,,
draw,51,direction_M3_minus_M2_log_loss_improvement,-0.00408531620515,,,
draw,51,M3_minus_M1_top_one_cohort_relative_bps,26.534965238,,,
draw,52,movement_M2_minus_M1_brier_improvement,-0.000486721602991,,,
draw,52,movement_M3_minus_M2_brier_improvement,-0.000520102308399,,,
draw,52,direction_M2_minus_M1_brier_improvement,-0.00318726161843,,,
draw,52,direction_M3_minus_M2_brier_improvement,-0.00562027483393,,,
draw,52,movement_M2_minus_M1_log_loss_improvement,-0.000244508360043,,,
draw,52,movement_M3_minus_M2_log_loss_improvement,-0.0017970475371,,,
draw,52,direction_M2_minus_M1_log_loss_improvement,-0.00847902366011,,,
draw,52,direction_M3_minus_M2_log_loss_improvement,-0.0126723896443,,,
draw,52,M3_minus_M1_top_one_cohort_relative_bps,1.67042112923,,,
draw,53,movement_M2_minus_M1_brier_improvement,-0.00102960528866,,,
draw,53,movement_M3_minus_M2_brier_improvement,-0.000882227826683,,,
draw,53,direction_M2_minus_M1_brier_improvement,-0.00133197698123,,,
draw,53,direction_M3_minus_M2_brier_improvement,-0.00215445974195,,,
draw,53,movement_M2_minus_M1_log_loss_improvement,-0.00170383509304,,,
draw,53,movement_M3_minus_M2_log_loss_improvement,-0.00315640531279,,,
draw,53,direction_M2_minus_M1_log_loss_improvement,-0.00381796221233,,,
draw,53,direction_M3_minus_M2_log_loss_improvement,-0.00486851910811,,,
draw,53,M3_minus_M1_top_one_cohort_relative_bps,47.7823186527,,,
draw,54,movement_M2_minus_M1_brier_improvement,-0.00102328445868,,,
draw,54,movement_M3_minus_M2_brier_improvement,-0.00123626850615,,,
draw,54,direction_M2_minus_M1_brier_improvement,0.00203539867141,,,
draw,54,direction_M3_minus_M2_brier_improvement,0.000191872462485,,,
draw,54,movement_M2_minus_M1_log_loss_improvement,-0.00166016433696,,,
draw,54,movement_M3_minus_M2_log_loss_improvement,-0.00382391864703,,,
draw,54,direction_M2_minus_M1_log_loss_improvement,0.00307093214951,,,
draw,54,direction_M3_minus_M2_log_loss_improvement,0.000153515449837,,,
draw,54,M3_minus_M1_top_one_cohort_relative_bps,10.2114575916,,,
draw,55,movement_M2_minus_M1_brier_improvement,-0.00105903600383,,,
draw,55,movement_M3_minus_M2_brier_improvement,-0.000527348722815,,,
draw,55,direction_M2_minus_M1_brier_improvement,0.00116789501363,,,
draw,55,direction_M3_minus_M2_brier_improvement,-0.00512175603421,,,
draw,55,movement_M2_minus_M1_log_loss_improvement,-0.00169441601819,,,
draw,55,movement_M3_minus_M2_log_loss_improvement,-0.0015406598839,,,
draw,55,direction_M2_minus_M1_log_loss_improvement,0.00094983711801,,,
draw,55,direction_M3_minus_M2_log_loss_improvement,-0.0118876621219,,,
draw,55,M3_minus_M1_top_one_cohort_relative_bps,-33.5962079028,,,
draw,56,movement_M2_minus_M1_brier_improvement,-0.00125561344401,,,
draw,56,movement_M3_minus_M2_brier_improvement,-0.000735266422596,,,
draw,56,direction_M2_minus_M1_brier_improvement,0.00212258562071,,,
draw,56,direction_M3_minus_M2_brier_improvement,-0.00522822628195,,,
draw,56,movement_M2_minus_M1_log_loss_improvement,-0.00328813755439,,,
draw,56,movement_M3_minus_M2_log_loss_improvement,-0.00229931471778,,,
draw,56,direction_M2_minus_M1_log_loss_improvement,0.0036838837694,,,
draw,56,direction_M3_minus_M2_log_loss_improvement,-0.0120000858487,,,
draw,56,M3_minus_M1_top_one_cohort_relative_bps,27.3087228769,,,
draw,57,movement_M2_minus_M1_brier_improvement,-0.00153144932426,,,
draw,57,movement_M3_minus_M2_brier_improvement,-0.000685199368027,,,
draw,57,direction_M2_minus_M1_brier_improvement,-0.000531802213658,,,
draw,57,direction_M3_minus_M2_brier_improvement,-0.00139251614794,,,
draw,57,movement_M2_minus_M1_log_loss_improvement,-0.00335574118576,,,
draw,57,movement_M3_minus_M2_log_loss_improvement,-0.00235553452608,,,
draw,57,direction_M2_minus_M1_log_loss_improvement,-0.00148101883458,,,
draw,57,direction_M3_minus_M2_log_loss_improvement,-0.00360087836223,,,
draw,57,M3_minus_M1_top_one_cohort_relative_bps,-27.9676357431,,,
draw,58,movement_M2_minus_M1_brier_improvement,-0.000750693724496,,,
draw,58,movement_M3_minus_M2_brier_improvement,-0.000635271590339,,,
draw,58,direction_M2_minus_M1_brier_improvement,0.00138969641509,,,
draw,58,direction_M3_minus_M2_brier_improvement,-0.00126160263709,,,
draw,58,movement_M2_minus_M1_log_loss_improvement,-0.00157655616052,,,
draw,58,movement_M3_minus_M2_log_loss_improvement,-0.00208931531893,,,
draw,58,direction_M2_minus_M1_log_loss_improvement,0.00074358990745,,,
draw,58,direction_M3_minus_M2_log_loss_improvement,-0.00280028320777,,,
draw,58,M3_minus_M1_top_one_cohort_relative_bps,2.52069821617,,,
draw,59,movement_M2_minus_M1_brier_improvement,-0.000819853321931,,,
draw,59,movement_M3_minus_M2_brier_improvement,-0.00100305897737,,,
draw,59,direction_M2_minus_M1_brier_improvement,0.00195401824401,,,
draw,59,direction_M3_minus_M2_brier_improvement,-0.000769416368144,,,
draw,59,movement_M2_minus_M1_log_loss_improvement,-0.000628101024574,,,
draw,59,movement_M3_minus_M2_log_loss_improvement,-0.00331848801653,,,
draw,59,direction_M2_minus_M1_log_loss_improvement,0.0030418782757,,,
draw,59,direction_M3_minus_M2_log_loss_improvement,-0.00287829587562,,,
draw,59,M3_minus_M1_top_one_cohort_relative_bps,15.3841679272,,,
draw,60,movement_M2_minus_M1_brier_improvement,-0.00072225126623,,,
draw,60,movement_M3_minus_M2_brier_improvement,-0.000677643338952,,,
draw,60,direction_M2_minus_M1_brier_improvement,-0.00213486573062,,,
draw,60,direction_M3_minus_M2_brier_improvement,-0.00112803431903,,,
draw,60,movement_M2_minus_M1_log_loss_improvement,-0.000979680822359,,,
draw,60,movement_M3_minus_M2_log_loss_improvement,-0.00193848537015,,,
draw,60,direction_M2_minus_M1_log_loss_improvement,-0.00654386432844,,,
draw,60,direction_M3_minus_M2_log_loss_improvement,-0.00220248045259,,,
draw,60,M3_minus_M1_top_one_cohort_relative_bps,-5.7837397185,,,
draw,61,movement_M2_minus_M1_brier_improvement,-0.000137423554682,,,
draw,61,movement_M3_minus_M2_brier_improvement,-0.000746113319697,,,
draw,61,direction_M2_minus_M1_brier_improvement,0.00227937520209,,,
draw,61,direction_M3_minus_M2_brier_improvement,-0.00294600548879,,,
draw,61,movement_M2_minus_M1_log_loss_improvement,0.00142498682197,,,
draw,61,movement_M3_minus_M2_log_loss_improvement,-0.00257226913444,,,
draw,61,direction_M2_minus_M1_log_loss_improvement,0.00431743838456,,,
draw,61,direction_M3_minus_M2_log_loss_improvement,-0.00726252730357,,,
draw,61,M3_minus_M1_top_one_cohort_relative_bps,8.87364101791,,,
draw,62,movement_M2_minus_M1_brier_improvement,-0.00126872221601,,,
draw,62,movement_M3_minus_M2_brier_improvement,-0.000846364092622,,,
draw,62,direction_M2_minus_M1_brier_improvement,-0.00113755406242,,,
draw,62,direction_M3_minus_M2_brier_improvement,-0.000701999636467,,,
draw,62,movement_M2_minus_M1_log_loss_improvement,-0.00225283073696,,,
draw,62,movement_M3_minus_M2_log_loss_improvement,-0.00215065537424,,,
draw,62,direction_M2_minus_M1_log_loss_improvement,-0.00325711165918,,,
draw,62,direction_M3_minus_M2_log_loss_improvement,-0.0020206381474,,,
draw,62,M3_minus_M1_top_one_cohort_relative_bps,53.909547751,,,
draw,63,movement_M2_minus_M1_brier_improvement,-0.00131159202807,,,
draw,63,movement_M3_minus_M2_brier_improvement,-0.000682049993861,,,
draw,63,direction_M2_minus_M1_brier_improvement,0.00092649222665,,,
draw,63,direction_M3_minus_M2_brier_improvement,-0.00258231482673,,,
draw,63,movement_M2_minus_M1_log_loss_improvement,-0.00305309118468,,,
draw,63,movement_M3_minus_M2_log_loss_improvement,-0.00200003195789,,,
draw,63,direction_M2_minus_M1_log_loss_improvement,0.00144648310404,,,
draw,63,direction_M3_minus_M2_log_loss_improvement,-0.00667548345089,,,
draw,63,M3_minus_M1_top_one_cohort_relative_bps,23.7915541201,,,
draw,64,movement_M2_minus_M1_brier_improvement,-0.000944955091596,,,
draw,64,movement_M3_minus_M2_brier_improvement,-0.000718328626591,,,
draw,64,direction_M2_minus_M1_brier_improvement,-0.00011857252275,,,
draw,64,direction_M3_minus_M2_brier_improvement,-0.00252771393613,,,
draw,64,movement_M2_minus_M1_log_loss_improvement,-0.000358528873003,,,
draw,64,movement_M3_minus_M2_log_loss_improvement,-0.00212062839756,,,
draw,64,direction_M2_minus_M1_log_loss_improvement,-0.0013666610141,,,
draw,64,direction_M3_minus_M2_log_loss_improvement,-0.00525832566892,,,
draw,64,M3_minus_M1_top_one_cohort_relative_bps,10.05435584,,,
draw,65,movement_M2_minus_M1_brier_improvement,0.000173004268039,,,
draw,65,movement_M3_minus_M2_brier_improvement,-0.000408481280796,,,
draw,65,direction_M2_minus_M1_brier_improvement,0.000354231322846,,,
draw,65,direction_M3_minus_M2_brier_improvement,-0.000966783884508,,,
draw,65,movement_M2_minus_M1_log_loss_improvement,0.00249534493784,,,
draw,65,movement_M3_minus_M2_log_loss_improvement,-0.0013098622196,,,
draw,65,direction_M2_minus_M1_log_loss_improvement,-0.000695578022419,,,
draw,65,direction_M3_minus_M2_log_loss_improvement,-0.00174727215595,,,
draw,65,M3_minus_M1_top_one_cohort_relative_bps,19.2994239967,,,
draw,66,movement_M2_minus_M1_brier_improvement,-0.00155367307979,,,
draw,66,movement_M3_minus_M2_brier_improvement,-0.000629929490881,,,
draw,66,direction_M2_minus_M1_brier_improvement,0.000776734763974,,,
draw,66,direction_M3_minus_M2_brier_improvement,-0.0031079012095,,,
draw,66,movement_M2_minus_M1_log_loss_improvement,-0.00318181696363,,,
draw,66,movement_M3_minus_M2_log_loss_improvement,-0.00193837761616,,,
draw,66,direction_M2_minus_M1_log_loss_improvement,0.000621749982826,,,
draw,66,direction_M3_minus_M2_log_loss_improvement,-0.00804725610759,,,
draw,66,M3_minus_M1_top_one_cohort_relative_bps,-10.6063970765,,,
draw,67,movement_M2_minus_M1_brier_improvement,-0.00100200044424,,,
draw,67,movement_M3_minus_M2_brier_improvement,-0.000876247254584,,,
draw,67,direction_M2_minus_M1_brier_improvement,-0.000691344662387,,,
draw,67,direction_M3_minus_M2_brier_improvement,-0.00449507947076,,,
draw,67,movement_M2_minus_M1_log_loss_improvement,-0.00208132221072,,,
draw,67,movement_M3_minus_M2_log_loss_improvement,-0.0026906985726,,,
draw,67,direction_M2_minus_M1_log_loss_improvement,-0.00351239233724,,,
draw,67,direction_M3_minus_M2_log_loss_improvement,-0.00985014437158,,,
draw,67,M3_minus_M1_top_one_cohort_relative_bps,-4.08539798027,,,
draw,68,movement_M2_minus_M1_brier_improvement,-0.00189515084502,,,
draw,68,movement_M3_minus_M2_brier_improvement,-0.00092549788808,,,
draw,68,direction_M2_minus_M1_brier_improvement,0.000353234448962,,,
draw,68,direction_M3_minus_M2_brier_improvement,-0.00327232509825,,,
draw,68,movement_M2_minus_M1_log_loss_improvement,-0.00464650535017,,,
draw,68,movement_M3_minus_M2_log_loss_improvement,-0.00329522057132,,,
draw,68,direction_M2_minus_M1_log_loss_improvement,-0.000436888183254,,,
draw,68,direction_M3_minus_M2_log_loss_improvement,-0.00742173296703,,,
draw,68,M3_minus_M1_top_one_cohort_relative_bps,26.5855842432,,,
draw,69,movement_M2_minus_M1_brier_improvement,-0.00113360555541,,,
draw,69,movement_M3_minus_M2_brier_improvement,-0.000891080101949,,,
draw,69,direction_M2_minus_M1_brier_improvement,0.00230502187486,,,
draw,69,direction_M3_minus_M2_brier_improvement,-0.00253304470106,,,
draw,69,movement_M2_minus_M1_log_loss_improvement,-0.00218884096646,,,
draw,69,movement_M3_minus_M2_log_loss_improvement,-0.00308769169671,,,
draw,69,direction_M2_minus_M1_log_loss_improvement,0.00379691772894,,,
draw,69,direction_M3_minus_M2_log_loss_improvement,-0.00562896990077,,,
draw,69,M3_minus_M1_top_one_cohort_relative_bps,-16.5168276414,,,
draw,70,movement_M2_minus_M1_brier_improvement,-0.000645985979089,,,
draw,70,movement_M3_minus_M2_brier_improvement,-0.000678563862521,,,
draw,70,direction_M2_minus_M1_brier_improvement,0.00125465891,,,
draw,70,direction_M3_minus_M2_brier_improvement,-0.00182271737497,,,
draw,70,movement_M2_minus_M1_log_loss_improvement,-0.000622466654372,,,
draw,70,movement_M3_minus_M2_log_loss_improvement,-0.00174904005986,,,
draw,70,direction_M2_minus_M1_log_loss_improvement,-0.000401344180012,,,
draw,70,direction_M3_minus_M2_log_loss_improvement,-0.00378797062453,,,
draw,70,M3_minus_M1_top_one_cohort_relative_bps,7.20237643818,,,
draw,71,movement_M2_minus_M1_brier_improvement,-0.000585694317788,,,
draw,71,movement_M3_minus_M2_brier_improvement,-0.000625709439725,,,
draw,71,direction_M2_minus_M1_brier_improvement,-0.000252426997728,,,
draw,71,direction_M3_minus_M2_brier_improvement,-0.00442517944973,,,
draw,71,movement_M2_minus_M1_log_loss_improvement,-0.00073930284661,,,
draw,71,movement_M3_minus_M2_log_loss_improvement,-0.00184668888167,,,
draw,71,direction_M2_minus_M1_log_loss_improvement,-0.00203836534001,,,
draw,71,direction_M3_minus_M2_log_loss_improvement,-0.0104989932077,,,
draw,71,M3_minus_M1_top_one_cohort_relative_bps,-28.3179736883,,,
draw,72,movement_M2_minus_M1_brier_improvement,-0.000878903498149,,,
