signature_id,direction,stage,condition_count,rows,sessions,stocks,mean_directional_net_bps,directional_lift,raw_p_value,fdr_q_value,discovery_score,discovery_supported_effect,discovery_eligible,rejection_reasons_json,conditions_json
long__return_3_bin__minus_one_to_zero__state_motif_2__2gt0__wick_asymmetry_bin__upper_dominant__92d7c0e103,LONG,three_condition,3,8,7,6,53.4957028677,-0.0662065439673,1,1,-1.07616532748,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>0""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
long__return_3_bin__minus_one_to_zero__state_motif_2__3gt0__168fa03582,LONG,pairwise,2,91,65,15,-0.358729982733,-0.00164610440684,0.870604755626,0.999955450325,-0.3,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>0""}]"
long__return_3_bin__minus_one_to_zero__state_motif_3__1gt3gt1__ccef9a3ec5,LONG,pairwise,2,31,27,15,10.0010047212,0.107180552807,1,1,-0.2335568262,False,False,"[""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""1>3>1""}]"
long__return_3_bin__minus_one_to_zero__state_motif_3__4gt2gt1__4896a201e6,LONG,pairwise,2,29,25,13,1.23898015471,0.0760348353431,1,1,-0.289053607905,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>1""}]"
long__return_3_bin__minus_one_to_zero__state_motif_3__4gt2gt3__68e89982a5,LONG,pairwise,2,42,38,16,-36.8271742047,-0.0602541630149,1,1,-0.500510019137,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""4>2>3""}]"
long__return_3_bin__minus_one_to_zero__state_motif_3__6gt3gt4__256cf05a16,LONG,pairwise,2,23,21,12,-80.8743635631,-0.18033697875,1,1,-0.851492231364,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_3"",""operator"":""=="",""value"":""6>3>4""}]"
long__return_3_bin__minus_one_to_zero__state_motif_4__6gt5gt6gt5__typical_price_distance_bin__below_minus_one_scale__3474744c28,LONG,three_condition,3,7,7,6,-11.0444521975,0.130222027461,1,1,-0.795483174069,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_payoff"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""6>5>6>5""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
long__return_3_bin__minus_one_to_zero__state_motif_4__7gt5gt7gt5__wick_asymmetry_bin__upper_dominant__6d6e571204,LONG,three_condition,3,5,5,5,-193.896474399,-0.241206543967,1,1,-1.10431542856,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""state_history"",""feature"":""state_motif_4"",""operator"":""=="",""value"":""7>5>7>5""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
long__return_3_bin__minus_one_to_zero__top_parent_loop__cycle_02__80f5b16a15,LONG,pairwise,2,120,93,20,-21.1325516193,-0.0328732106339,0.963674414649,0.999955450325,-0.338752556237,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_02""}]"
long__return_3_bin__minus_one_to_zero__top_parent_loop__cycle_02__typical_price_distance_bin__below_minus_one_scale__fa7f0c5b83,LONG,three_condition,3,15,15,10,21.0289929682,0.158793456033,1,1,-0.373278073106,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_02""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
long__return_3_bin__minus_one_to_zero__top_parent_loop__cycle_07__14013e8e7a,LONG,pairwise,2,55,47,17,74.6266688944,0.140611637851,1,1,1.82070802583,False,False,"[""fdr_not_passed"",""insufficient_rows""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_07""}]"
long__return_3_bin__minus_one_to_zero__typical_price_distance_bin__below_minus_one_scale__999f121312,LONG,pairwise,2,1077,224,20,-15.2232937379,0.00540441239298,0.498578724709,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
long__return_3_bin__minus_one_to_zero__wick_asymmetry_bin__upper_dominant__dc91d06077,LONG,pairwise,2,822,230,20,-0.153744764661,-0.00811651963638,0.803394591608,0.999955450325,-0.302256205872,False,False,"[""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""minus_one_to_zero""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""upper_dominant""}]"
long__return_3_bin__zero_to_plus_one__51815a58f3,LONG,univariate,1,3410,251,20,-11.713574733,-0.00454965247168,0.99593913403,0.999955450325,-0.154148450665,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__return_3_bin__zero_to_plus_one__session_return_bin__zero_to_plus_one__wick_asymmetry_bin__balanced__9c81e7db54,LONG,three_condition,3,160,112,20,-28.9481782746,-0.0224565439673,0.958066116863,0.999955450325,-0.476252556237,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__return_3_bin__zero_to_plus_one__state_motif_2__2gt3__dbcf046e51,LONG,pairwise,2,43,39,19,-37.2147691552,-0.0691135207115,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>3""}]"
long__return_3_bin__zero_to_plus_one__state_motif_2__2gt6__c107593674,LONG,pairwise,2,20,18,13,9.39984902415,0.108793456033,1,1,-0.269495304259,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>6""}]"
long__return_3_bin__zero_to_plus_one__stock_vs_market_return_bin__zero_to_plus_one__09a83eec94,LONG,pairwise,2,1223,244,20,-22.7450918713,-0.0176578931087,0.980972812058,0.999955450325,-0.326078803171,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""cross_sectional"",""feature"":""stock_vs_market_return_bin"",""operator"":""=="",""value"":""zero_to_plus_one""}]"
long__return_3_bin__zero_to_plus_one__top_parent_loop__cycle_04__6ce9c85d0a,LONG,pairwise,2,109,81,20,-6.8750424285,0.00833474043639,0.743553560584,0.999955450325,-0.315816776421,False,False,"[""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_04""}]"
long__return_3_bin__zero_to_plus_one__wick_asymmetry_bin__balanced__253161fcb5,LONG,pairwise,2,1385,249,20,-10.7196401067,-0.0116036558806,0.979383493243,0.999955450325,-0.314564830605,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_lift"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_3_bin"",""operator"":""=="",""value"":""zero_to_plus_one""},{""family"":""bar_shape"",""feature"":""wick_asymmetry_bin"",""operator"":""=="",""value"":""balanced""}]"
long__return_6_bin__above_plus_one_scale__3d8599078b,LONG,univariate,1,2384,247,20,8.64539451905,0.0269142614018,0.919420335231,0.999955450325,0.156122658236,True,False,"[""fdr_not_passed""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""}]"
long__return_6_bin__above_plus_one_scale__return_6_cross_sectional_rank_bin__top_20__d8c452dec5,LONG,pairwise,2,1257,245,20,5.39020557005,0.0353248800582,0.755199682819,0.999955450325,-0.12217949084,True,False,"[""fdr_not_passed""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""}]"
long__return_6_bin__above_plus_one_scale__return_6_cross_sectional_rank_bin__top_20__state_motif_2__0gt3__574a8c9d0b,LONG,three_condition,3,0,0,0,,,1,1,,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""zero_discovery_support""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""0>3""}]"
long__return_6_bin__above_plus_one_scale__return_6_cross_sectional_rank_bin__top_20__top_second_margin_bin__middle__4f50bcbb98,LONG,three_condition,3,143,105,20,-2.31942216056,0.0483039455432,0.609696438197,0.999955450325,-0.45,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""cross_sectional"",""feature"":""return_6_cross_sectional_rank_bin"",""operator"":""=="",""value"":""top_20""},{""family"":""loop"",""feature"":""top_second_margin_bin"",""operator"":""=="",""value"":""middle""}]"
long__return_6_bin__above_plus_one_scale__session_return_bin__below_minus_one_scale__state_motif_2__2gt3__b26ac7f854,LONG,three_condition,3,1,1,1,189.998571429,0.558793456033,1,1,-2.5980242804,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_months"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""price_location"",""feature"":""session_return_bin"",""operator"":""=="",""value"":""below_minus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""2>3""}]"
long__return_6_bin__above_plus_one_scale__state_motif_2__1gt4__0548cfcb62,LONG,pairwise,2,141,89,20,-13.1466676469,0.00560196667102,0.693617331307,0.999955450325,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""1>4""}]"
long__return_6_bin__above_plus_one_scale__state_motif_2__3gt0__503b9586bb,LONG,pairwise,2,16,15,8,23.9647527536,-0.00370654396728,1,1,-0.383655219478,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_lift""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""state_history"",""feature"":""state_motif_2"",""operator"":""=="",""value"":""3>0""}]"
long__return_6_bin__above_plus_one_scale__top_parent_loop__cycle_01__1f3389d428,LONG,pairwise,2,31,26,16,-15.9038542074,0.0426644237747,1,1,-0.3,False,False,"[""chronology_not_consistent"",""fdr_not_passed"",""insufficient_rows"",""insufficient_sessions"",""non_positive_discovery_payoff""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_01""}]"
long__return_6_bin__above_plus_one_scale__top_parent_loop__cycle_11__typical_price_distance_bin__below_minus_one_scale__d4661803bc,LONG,three_condition,3,3,3,3,65.7497221586,0.225460122699,1,1,-1.31892089976,False,False,"[""fdr_not_passed"",""insufficient_directional_outcomes"",""insufficient_rows"",""insufficient_sessions"",""insufficient_stocks"",""stock_concentration""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""loop"",""feature"":""top_parent_loop"",""operator"":""=="",""value"":""cycle_11""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
long__return_6_bin__above_plus_one_scale__typical_price_distance_bin__below_minus_one_scale__f3cee98d15,LONG,pairwise,2,137,76,20,29.9481046756,0.0405452808502,0.455032127911,0.999955450325,0.760733784617,False,False,"[""chronology_not_consistent"",""fdr_not_passed""]","[{""family"":""price_displacement"",""feature"":""return_6_bin"",""operator"":""=="",""value"":""above_plus_one_scale""},{""family"":""price_location"",""feature"":""typical_price_distance_bin"",""operator"":""=="",""value"":""below_minus_one_scale""}]"
