period,decision_clock,state_motif_2,state_motif_3,state_motif_4,rows
2025,clock_36,2>3,0>2>3,3>0>2>3,4
2025,clock_36,2>3,1>2>3,0>1>2>3,2
2025,clock_36,2>3,1>2>3,2>1>2>3,32
2025,clock_36,2>3,1>2>3,3>1>2>3,34
2025,clock_36,2>3,1>2>3,4>1>2>3,22
2025,clock_36,2>3,1>2>3,5>1>2>3,3
2025,clock_36,2>3,1>2>3,6>1>2>3,1
2025,clock_36,2>3,3>2>3,0>3>2>3,1
2025,clock_36,2>3,3>2>3,1>3>2>3,11
2025,clock_36,2>3,3>2>3,2>3>2>3,13
2025,clock_36,2>3,3>2>3,4>3>2>3,11
2025,clock_36,2>3,3>2>3,5>3>2>3,3
2025,clock_36,2>3,3>2>3,6>3>2>3,22
2025,clock_36,2>3,4>2>3,0>4>2>3,2
2025,clock_36,2>3,4>2>3,1>4>2>3,7
2025,clock_36,2>3,4>2>3,2>4>2>3,35
2025,clock_36,2>3,4>2>3,3>4>2>3,24
2025,clock_36,2>3,4>2>3,5>4>2>3,9
2025,clock_36,2>3,4>2>3,6>4>2>3,18
2025,clock_36,2>3,4>2>3,7>4>2>3,1
2025,clock_36,2>3,4>2>3,,1
2025,clock_36,2>3,5>2>3,1>5>2>3,2
2025,clock_36,2>3,5>2>3,2>5>2>3,15
2025,clock_36,2>3,5>2>3,3>5>2>3,1
2025,clock_36,2>3,5>2>3,4>5>2>3,9
2025,clock_36,2>3,5>2>3,6>5>2>3,9
2025,clock_36,2>3,5>2>3,7>5>2>3,3
2025,clock_36,2>3,5>2>3,,1
2025,clock_36,2>3,6>2>3,2>6>2>3,2
2025,clock_36,2>3,6>2>3,3>6>2>3,2
2025,clock_36,2>3,6>2>3,4>6>2>3,5
2025,clock_36,2>3,6>2>3,5>6>2>3,9
2025,clock_36,2>3,7>2>3,0>7>2>3,1
2025,clock_36,2>3,7>2>3,2>7>2>3,1
2025,clock_36,2>3,7>2>3,3>7>2>3,2
2025,clock_36,2>3,7>2>3,6>7>2>3,1
2025,clock_36,2>4,0>2>4,1>0>2>4,2
2025,clock_36,2>4,0>2>4,2>0>2>4,1
2025,clock_36,2>4,0>2>4,3>0>2>4,1
2025,clock_36,2>4,1>2>4,2>1>2>4,17
2025,clock_36,2>4,1>2>4,3>1>2>4,13
2025,clock_36,2>4,1>2>4,4>1>2>4,12
2025,clock_36,2>4,1>2>4,6>1>2>4,2
2025,clock_36,2>4,3>2>4,1>3>2>4,2
2025,clock_36,2>4,3>2>4,2>3>2>4,2
2025,clock_36,2>4,3>2>4,4>3>2>4,6
2025,clock_36,2>4,3>2>4,5>3>2>4,1
2025,clock_36,2>4,3>2>4,6>3>2>4,8
2025,clock_36,2>4,4>2>4,0>4>2>4,1
2025,clock_36,2>4,4>2>4,1>4>2>4,20
2025,clock_36,2>4,4>2>4,2>4>2>4,24
2025,clock_36,2>4,4>2>4,3>4>2>4,23
2025,clock_36,2>4,4>2>4,5>4>2>4,9
2025,clock_36,2>4,4>2>4,6>4>2>4,12
2025,clock_36,2>4,4>2>4,,2
2025,clock_36,2>4,5>2>4,2>5>2>4,2
2025,clock_36,2>4,5>2>4,4>5>2>4,3
2025,clock_36,2>4,5>2>4,6>5>2>4,8
2025,clock_36,2>4,6>2>4,2>6>2>4,1
2025,clock_36,2>4,6>2>4,4>6>2>4,2
2025,clock_36,2>4,6>2>4,5>6>2>4,2
2025,clock_36,2>5,0>2>5,1>0>2>5,1
2025,clock_36,2>5,1>2>5,0>1>2>5,1
2025,clock_36,2>5,1>2>5,2>1>2>5,4
2025,clock_36,2>5,1>2>5,3>1>2>5,1
2025,clock_36,2>5,1>2>5,4>1>2>5,1
2025,clock_36,2>5,1>2>5,5>1>2>5,1
2025,clock_36,2>5,1>2>5,7>1>2>5,1
2025,clock_36,2>5,3>2>5,0>3>2>5,1
2025,clock_36,2>5,3>2>5,2>3>2>5,4
2025,clock_36,2>5,3>2>5,6>3>2>5,1
2025,clock_36,2>5,4>2>5,3>4>2>5,2
2025,clock_36,2>5,5>2>5,1>5>2>5,3
2025,clock_36,2>5,5>2>5,2>5>2>5,34
2025,clock_36,2>5,5>2>5,3>5>2>5,2
2025,clock_36,2>5,5>2>5,4>5>2>5,16
2025,clock_36,2>5,5>2>5,6>5>2>5,65
2025,clock_36,2>5,5>2>5,7>5>2>5,10
2025,clock_36,2>5,5>2>5,,3
2025,clock_36,2>5,6>2>5,2>6>2>5,1
2025,clock_36,2>5,6>2>5,3>6>2>5,1
2025,clock_36,2>5,6>2>5,4>6>2>5,1
2025,clock_36,2>5,6>2>5,5>6>2>5,20
2025,clock_36,2>5,6>2>5,7>6>2>5,4
2025,clock_36,2>5,7>2>5,2>7>2>5,1
2025,clock_36,2>5,7>2>5,3>7>2>5,1
2025,clock_36,2>6,1>2>6,2>1>2>6,1
2025,clock_36,2>6,3>2>6,2>3>2>6,1
2025,clock_36,2>6,3>2>6,4>3>2>6,1
2025,clock_36,2>6,4>2>6,2>4>2>6,4
2025,clock_36,2>6,4>2>6,5>4>2>6,4
2025,clock_36,2>6,4>2>6,6>4>2>6,1
2025,clock_36,2>6,5>2>6,2>5>2>6,10
2025,clock_36,2>6,5>2>6,3>5>2>6,1
2025,clock_36,2>6,5>2>6,4>5>2>6,2
2025,clock_36,2>6,5>2>6,6>5>2>6,24
2025,clock_36,2>6,5>2>6,7>5>2>6,2
2025,clock_36,2>6,6>2>6,2>6>2>6,2
2025,clock_36,2>6,6>2>6,3>6>2>6,3
2025,clock_36,2>6,6>2>6,5>6>2>6,7
2025,clock_36,2>6,6>2>6,7>6>2>6,1
2025,clock_36,2>6,7>2>6,2>7>2>6,1
2025,clock_36,2>7,3>2>7,4>3>2>7,1
2025,clock_36,2>7,4>2>7,2>4>2>7,1
2025,clock_36,2>7,5>2>7,4>5>2>7,1
2025,clock_36,2>7,5>2>7,6>5>2>7,1
2025,clock_36,2>7,7>2>7,3>7>2>7,1
2025,clock_36,3>0,0>3>0,1>0>3>0,11
2025,clock_36,3>0,0>3>0,2>0>3>0,6
2025,clock_36,3>0,0>3>0,3>0>3>0,10
2025,clock_36,3>0,0>3>0,4>0>3>0,1
2025,clock_36,3>0,1>3>0,0>1>3>0,6
2025,clock_36,3>0,1>3>0,2>1>3>0,11
2025,clock_36,3>0,1>3>0,3>1>3>0,13
2025,clock_36,3>0,1>3>0,4>1>3>0,7
2025,clock_36,3>0,2>3>0,0>2>3>0,2
2025,clock_36,3>0,2>3>0,1>2>3>0,14
2025,clock_36,3>0,2>3>0,3>2>3>0,1
2025,clock_36,3>0,2>3>0,4>2>3>0,5
2025,clock_36,3>0,2>3>0,5>2>3>0,1
2025,clock_36,3>0,4>3>0,1>4>3>0,3
2025,clock_36,3>0,4>3>0,2>4>3>0,2
2025,clock_36,3>0,4>3>0,3>4>3>0,3
2025,clock_36,3>0,4>3>0,5>4>3>0,2
2025,clock_36,3>0,6>3>0,4>6>3>0,1
2025,clock_36,3>1,0>3>1,1>0>3>1,4
2025,clock_36,3>1,0>3>1,2>0>3>1,4
2025,clock_36,3>1,0>3>1,3>0>3>1,7
2025,clock_36,3>1,0>3>1,4>0>3>1,2
2025,clock_36,3>1,0>3>1,6>0>3>1,3
2025,clock_36,3>1,1>3>1,0>1>3>1,11
2025,clock_36,3>1,1>3>1,2>1>3>1,20
2025,clock_36,3>1,1>3>1,3>1>3>1,50
2025,clock_36,3>1,1>3>1,4>1>3>1,5
2025,clock_36,3>1,2>3>1,0>2>3>1,1
2025,clock_36,3>1,2>3>1,1>2>3>1,18
2025,clock_36,3>1,2>3>1,3>2>3>1,10
2025,clock_36,3>1,2>3>1,4>2>3>1,21
2025,clock_36,3>1,2>3>1,5>2>3>1,4
2025,clock_36,3>1,2>3>1,6>2>3>1,1
2025,clock_36,3>1,4>3>1,1>4>3>1,7
2025,clock_36,3>1,4>3>1,2>4>3>1,7
2025,clock_36,3>1,4>3>1,3>4>3>1,10
2025,clock_36,3>1,4>3>1,5>4>3>1,2
2025,clock_36,3>1,4>3>1,6>4>3>1,2
2025,clock_36,3>1,4>3>1,,1
2025,clock_36,3>1,6>3>1,2>6>3>1,3
2025,clock_36,3>1,6>3>1,3>6>3>1,7
2025,clock_36,3>1,6>3>1,4>6>3>1,4
2025,clock_36,3>1,6>3>1,5>6>3>1,1
2025,clock_36,3>1,7>3>1,1>7>3>1,1
2025,clock_36,3>2,0>3>2,2>0>3>2,1
2025,clock_36,3>2,0>3>2,3>0>3>2,3
2025,clock_36,3>2,1>3>2,2>1>3>2,4
2025,clock_36,3>2,1>3>2,3>1>3>2,7
2025,clock_36,3>2,2>3>2,1>2>3>2,5
2025,clock_36,3>2,2>3>2,3>2>3>2,16
2025,clock_36,3>2,2>3>2,4>2>3>2,5
2025,clock_36,3>2,2>3>2,5>2>3>2,14
2025,clock_36,3>2,2>3>2,6>2>3>2,4
2025,clock_36,3>2,4>3>2,1>4>3>2,3
2025,clock_36,3>2,4>3>2,2>4>3>2,6
2025,clock_36,3>2,4>3>2,3>4>3>2,9
2025,clock_36,3>2,4>3>2,5>4>3>2,1
2025,clock_36,3>2,5>3>2,2>5>3>2,1
2025,clock_36,3>2,5>3>2,3>5>3>2,1
2025,clock_36,3>2,5>3>2,6>5>3>2,2
2025,clock_36,3>2,6>3>2,0>6>3>2,1
2025,clock_36,3>2,6>3>2,1>6>3>2,2
2025,clock_36,3>2,6>3>2,2>6>3>2,5
2025,clock_36,3>2,6>3>2,3>6>3>2,11
2025,clock_36,3>2,6>3>2,4>6>3>2,5
2025,clock_36,3>2,6>3>2,5>6>3>2,8
2025,clock_36,3>2,7>3>2,6>7>3>2,1
2025,clock_36,3>4,0>3>4,1>0>3>4,2
2025,clock_36,3>4,0>3>4,3>0>3>4,4
2025,clock_36,3>4,0>3>4,4>0>3>4,1
2025,clock_36,3>4,1>3>4,2>1>3>4,15
2025,clock_36,3>4,1>3>4,3>1>3>4,18
2025,clock_36,3>4,1>3>4,4>1>3>4,11
2025,clock_36,3>4,1>3>4,6>1>3>4,1
2025,clock_36,3>4,2>3>4,1>2>3>4,10
2025,clock_36,3>4,2>3>4,3>2>3>4,7
2025,clock_36,3>4,2>3>4,4>2>3>4,22
2025,clock_36,3>4,2>3>4,5>2>3>4,1
2025,clock_36,3>4,2>3>4,6>2>3>4,3
2025,clock_36,3>4,4>3>4,0>4>3>4,1
2025,clock_36,3>4,4>3>4,1>4>3>4,8
2025,clock_36,3>4,4>3>4,2>4>3>4,14
2025,clock_36,3>4,4>3>4,3>4>3>4,22
2025,clock_36,3>4,4>3>4,5>4>3>4,2
2025,clock_36,3>4,4>3>4,6>4>3>4,8
2025,clock_36,3>4,4>3>4,,2
2025,clock_36,3>4,5>3>4,2>5>3>4,1
2025,clock_36,3>4,5>3>4,3>5>3>4,1
2025,clock_36,3>4,6>3>4,0>6>3>4,1
2025,clock_36,3>4,6>3>4,1>6>3>4,2
2025,clock_36,3>4,6>3>4,2>6>3>4,3
2025,clock_36,3>4,6>3>4,3>6>3>4,12
2025,clock_36,3>4,6>3>4,4>6>3>4,28
2025,clock_36,3>4,6>3>4,5>6>3>4,4
2025,clock_36,3>4,6>3>4,,1
2025,clock_36,3>5,1>3>5,2>1>3>5,1
2025,clock_36,3>5,2>3>5,3>2>3>5,1
2025,clock_36,3>5,2>3>5,5>2>3>5,4
2025,clock_36,3>5,2>3>5,6>2>3>5,1
2025,clock_36,3>5,5>3>5,3>5>3>5,1
2025,clock_36,3>5,5>3>5,4>5>3>5,1
2025,clock_36,3>5,5>3>5,6>5>3>5,1
2025,clock_36,3>5,6>3>5,1>6>3>5,1
2025,clock_36,3>5,6>3>5,2>6>3>5,1
2025,clock_36,3>5,6>3>5,3>6>3>5,1
2025,clock_36,3>5,6>3>5,5>6>3>5,4
2025,clock_36,3>6,0>3>6,1>0>3>6,1
2025,clock_36,3>6,0>3>6,3>0>3>6,2
2025,clock_36,3>6,1>3>6,2>1>3>6,4
2025,clock_36,3>6,1>3>6,3>1>3>6,5
2025,clock_36,3>6,1>3>6,4>1>3>6,5
2025,clock_36,3>6,2>3>6,1>2>3>6,3
2025,clock_36,3>6,2>3>6,3>2>3>6,2
2025,clock_36,3>6,2>3>6,4>2>3>6,6
2025,clock_36,3>6,2>3>6,5>2>3>6,3
2025,clock_36,3>6,2>3>6,6>2>3>6,4
2025,clock_36,3>6,4>3>6,1>4>3>6,2
2025,clock_36,3>6,4>3>6,2>4>3>6,3
2025,clock_36,3>6,4>3>6,3>4>3>6,3
2025,clock_36,3>6,4>3>6,6>4>3>6,3
2025,clock_36,3>6,5>3>6,2>5>3>6,1
2025,clock_36,3>6,5>3>6,4>5>3>6,4
2025,clock_36,3>6,6>3>6,1>6>3>6,1
2025,clock_36,3>6,6>3>6,2>6>3>6,2
2025,clock_36,3>6,6>3>6,3>6>3>6,15
2025,clock_36,3>6,6>3>6,4>6>3>6,13
2025,clock_36,3>6,6>3>6,5>6>3>6,8
2025,clock_36,3>6,6>3>6,7>6>3>6,2
2025,clock_36,3>6,7>3>6,3>7>3>6,1
2025,clock_36,3>7,1>3>7,0>1>3>7,1
2025,clock_36,3>7,2>3>7,1>2>3>7,1
2025,clock_36,3>7,2>3>7,4>2>3>7,1
2025,clock_36,3>7,2>3>7,5>2>3>7,2
2025,clock_36,3>7,4>3>7,2>4>3>7,1
2025,clock_36,3>7,6>3>7,3>6>3>7,2
2025,clock_36,3>7,6>3>7,7>6>3>7,1
2025,clock_36,4>0,0>4>0,1>0>4>0,1
2025,clock_36,4>0,0>4>0,2>0>4>0,1
2025,clock_36,4>0,1>4>0,2>1>4>0,3
2025,clock_36,4>0,1>4>0,3>1>4>0,1
2025,clock_36,4>0,2>4>0,4>2>4>0,3
2025,clock_36,4>0,3>4>0,0>3>4>0,1
2025,clock_36,4>0,3>4>0,1>3>4>0,1
2025,clock_36,4>0,3>4>0,4>3>4>0,1
2025,clock_36,4>1,0>4>1,1>0>4>1,1
2025,clock_36,4>1,0>4>1,4>0>4>1,1
2025,clock_36,4>1,1>4>1,0>1>4>1,3
2025,clock_36,4>1,1>4>1,2>1>4>1,4
2025,clock_36,4>1,1>4>1,3>1>4>1,1
2025,clock_36,4>1,1>4>1,4>1>4>1,5
2025,clock_36,4>1,2>4>1,3>2>4>1,1
2025,clock_36,4>1,2>4>1,4>2>4>1,2
2025,clock_36,4>1,2>4>1,5>2>4>1,2
2025,clock_36,4>1,3>4>1,0>3>4>1,2
2025,clock_36,4>1,3>4>1,1>3>4>1,7
2025,clock_36,4>1,3>4>1,2>3>4>1,2
2025,clock_36,4>1,3>4>1,4>3>4>1,4
2025,clock_36,4>1,3>4>1,6>3>4>1,1
2025,clock_36,4>1,5>4>1,2>5>4>1,1
2025,clock_36,4>1,5>4>1,4>5>4>1,1
2025,clock_36,4>1,6>4>1,3>6>4>1,2
2025,clock_36,4>1,6>4>1,4>6>4>1,2
2025,clock_36,4>2,0>4>2,1>0>4>2,4
2025,clock_36,4>2,0>4>2,2>0>4>2,1
2025,clock_36,4>2,0>4>2,3>0>4>2,1
2025,clock_36,4>2,1>4>2,2>1>4>2,18
2025,clock_36,4>2,1>4>2,3>1>4>2,17
2025,clock_36,4>2,1>4>2,4>1>4>2,8
2025,clock_36,4>2,2>4>2,1>2>4>2,19
2025,clock_36,4>2,2>4>2,3>2>4>2,9
2025,clock_36,4>2,2>4>2,4>2>4>2,34
2025,clock_36,4>2,2>4>2,5>2>4>2,5
2025,clock_36,4>2,2>4>2,6>2>4>2,5
2025,clock_36,4>2,3>4>2,0>3>4>2,3
2025,clock_36,4>2,3>4>2,1>3>4>2,13
2025,clock_36,4>2,3>4>2,2>3>4>2,18
2025,clock_36,4>2,3>4>2,4>3>4>2,20
2025,clock_36,4>2,3>4>2,5>3>4>2,1
2025,clock_36,4>2,3>4>2,6>3>4>2,15
2025,clock_36,4>2,5>4>2,0>5>4>2,1
2025,clock_36,4>2,5>4>2,2>5>4>2,4
2025,clock_36,4>2,5>4>2,3>5>4>2,2
2025,clock_36,4>2,5>4>2,4>5>4>2,8
2025,clock_36,4>2,5>4>2,6>5>4>2,3
2025,clock_36,4>2,5>4>2,7>5>4>2,1
2025,clock_36,4>2,6>4>2,2>6>4>2,1
2025,clock_36,4>2,6>4>2,3>6>4>2,3
2025,clock_36,4>2,6>4>2,4>6>4>2,7
2025,clock_36,4>2,6>4>2,5>6>4>2,2
2025,clock_36,4>2,6>4>2,,2
2025,clock_36,4>3,0>4>3,1>0>4>3,1
2025,clock_36,4>3,0>4>3,3>0>4>3,1
2025,clock_36,4>3,1>4>3,0>1>4>3,1
2025,clock_36,4>3,1>4>3,2>1>4>3,8
2025,clock_36,4>3,1>4>3,3>1>4>3,8
2025,clock_36,4>3,1>4>3,4>1>4>3,10
2025,clock_36,4>3,2>4>3,1>2>4>3,6
2025,clock_36,4>3,2>4>3,3>2>4>3,5
2025,clock_36,4>3,2>4>3,4>2>4>3,25
2025,clock_36,4>3,2>4>3,5>2>4>3,4
2025,clock_36,4>3,3>4>3,0>3>4>3,1
2025,clock_36,4>3,3>4>3,1>3>4>3,11
2025,clock_36,4>3,3>4>3,2>3>4>3,18
2025,clock_36,4>3,3>4>3,4>3>4>3,15
2025,clock_36,4>3,3>4>3,6>3>4>3,17
2025,clock_36,4>3,5>4>3,2>5>4>3,1
2025,clock_36,4>3,5>4>3,3>5>4>3,2
2025,clock_36,4>3,5>4>3,4>5>4>3,6
2025,clock_36,4>3,6>4>3,2>6>4>3,2
2025,clock_36,4>3,6>4>3,3>6>4>3,4
2025,clock_36,4>3,6>4>3,4>6>4>3,5
2025,clock_36,4>3,6>4>3,5>6>4>3,3
2025,clock_36,4>3,6>4>3,,6
2025,clock_36,4>5,0>4>5,,1
2025,clock_36,4>5,1>4>5,0>1>4>5,2
2025,clock_36,4>5,1>4>5,2>1>4>5,2
2025,clock_36,4>5,1>4>5,3>1>4>5,2
2025,clock_36,4>5,1>4>5,4>1>4>5,1
2025,clock_36,4>5,2>4>5,1>2>4>5,2
2025,clock_36,4>5,2>4>5,3>2>4>5,3
2025,clock_36,4>5,2>4>5,4>2>4>5,8
2025,clock_36,4>5,2>4>5,5>2>4>5,9
2025,clock_36,4>5,2>4>5,6>2>4>5,5
2025,clock_36,4>5,3>4>5,1>3>4>5,3
2025,clock_36,4>5,3>4>5,2>3>4>5,6
2025,clock_36,4>5,3>4>5,6>3>4>5,6
2025,clock_36,4>5,5>4>5,0>5>4>5,1
2025,clock_36,4>5,5>4>5,1>5>4>5,2
2025,clock_36,4>5,5>4>5,2>5>4>5,6
2025,clock_36,4>5,5>4>5,4>5>4>5,8
2025,clock_36,4>5,5>4>5,6>5>4>5,9
2025,clock_36,4>5,6>4>5,2>6>4>5,1
2025,clock_36,4>5,6>4>5,4>6>4>5,5
2025,clock_36,4>5,6>4>5,5>6>4>5,4
2025,clock_36,4>5,6>4>5,,2
2025,clock_36,4>5,,,1
2025,clock_36,4>6,1>4>6,4>1>4>6,2
2025,clock_36,4>6,2>4>6,4>2>4>6,3
2025,clock_36,4>6,2>4>6,5>2>4>6,3
2025,clock_36,4>6,3>4>6,2>3>4>6,1
2025,clock_36,4>6,3>4>6,4>3>4>6,3
2025,clock_36,4>6,3>4>6,6>3>4>6,1
2025,clock_36,4>6,5>4>6,4>5>4>6,5
2025,clock_36,4>6,5>4>6,6>5>4>6,4
2025,clock_36,4>6,6>4>6,0>6>4>6,2
2025,clock_36,4>6,6>4>6,3>6>4>6,2
2025,clock_36,4>6,6>4>6,4>6>4>6,11
2025,clock_36,4>6,6>4>6,5>6>4>6,3
2025,clock_36,4>6,6>4>6,,1
2025,clock_36,4>6,,,2
2025,clock_36,4>7,0>4>7,3>0>4>7,1
2025,clock_36,4>7,2>4>7,1>2>4>7,1
2025,clock_36,4>7,3>4>7,1>3>4>7,1
2025,clock_36,4>7,5>4>7,7>5>4>7,1
2025,clock_36,5>1,1>5>1,2>1>5>1,1
2025,clock_36,5>1,2>5>1,1>2>5>1,1
2025,clock_36,5>1,3>5>1,2>3>5>1,1
2025,clock_36,5>2,0>5>2,1>0>5>2,1
2025,clock_36,5>2,1>5>2,2>1>5>2,4
2025,clock_36,5>2,1>5>2,3>1>5>2,2
2025,clock_36,5>2,1>5>2,4>1>5>2,1
2025,clock_36,5>2,1>5>2,5>1>5>2,1
2025,clock_36,5>2,1>5>2,7>1>5>2,1
2025,clock_36,5>2,2>5>2,0>2>5>2,1
2025,clock_36,5>2,2>5>2,1>2>5>2,7
2025,clock_36,5>2,2>5>2,3>2>5>2,6
2025,clock_36,5>2,2>5>2,4>2>5>2,7
2025,clock_36,5>2,2>5>2,5>2>5>2,45
2025,clock_36,5>2,2>5>2,6>2>5>2,7
2025,clock_36,5>2,3>5>2,2>3>5>2,4
2025,clock_36,5>2,3>5>2,5>3>5>2,2
2025,clock_36,5>2,3>5>2,6>3>5>2,2
2025,clock_36,5>2,4>5>2,1>4>5>2,3
2025,clock_36,5>2,4>5>2,2>4>5>2,4
2025,clock_36,5>2,4>5>2,3>4>5>2,8
2025,clock_36,5>2,4>5>2,5>4>5>2,3
2025,clock_36,5>2,4>5>2,,2
2025,clock_36,5>2,6>5>2,2>6>5>2,12
2025,clock_36,5>2,6>5>2,3>6>5>2,5
2025,clock_36,5>2,6>5>2,4>6>5>2,1
2025,clock_36,5>2,6>5>2,5>6>5>2,48
2025,clock_36,5>2,6>5>2,7>6>5>2,4
2025,clock_36,5>2,6>5>2,,2
2025,clock_36,5>2,7>5>2,2>7>5>2,1
2025,clock_36,5>2,7>5>2,3>7>5>2,1
2025,clock_36,5>2,7>5>2,4>7>5>2,1
2025,clock_36,5>2,7>5>2,5>7>5>2,2
2025,clock_36,5>2,7>5>2,6>7>5>2,4
2025,clock_36,5>2,7>5>2,,1
2025,clock_36,5>2,,,1
2025,clock_36,5>3,1>5>3,2>1>5>3,1
2025,clock_36,5>3,1>5>3,3>1>5>3,1
2025,clock_36,5>3,2>5>3,3>2>5>3,1
2025,clock_36,5>3,2>5>3,5>2>5>3,3
2025,clock_36,5>3,3>5>3,6>3>5>3,2
2025,clock_36,5>3,4>5>3,2>4>5>3,1
2025,clock_36,5>3,6>5>3,3>6>5>3,1
2025,clock_36,5>3,6>5>3,5>6>5>3,1
2025,clock_36,5>3,6>5>3,7>6>5>3,1
2025,clock_36,5>3,7>5>3,3>7>5>3,1
2025,clock_36,5>4,1>5>4,3>1>5>4,1
2025,clock_36,5>4,1>5>4,4>1>5>4,1
2025,clock_36,5>4,2>5>4,1>2>5>4,1
2025,clock_36,5>4,2>5>4,4>2>5>4,5
2025,clock_36,5>4,2>5>4,6>2>5>4,1
2025,clock_36,5>4,3>5>4,1>3>5>4,2
2025,clock_36,5>4,3>5>4,2>3>5>4,1
2025,clock_36,5>4,3>5>4,5>3>5>4,1
2025,clock_36,5>4,3>5>4,6>3>5>4,1
2025,clock_36,5>4,4>5>4,1>4>5>4,2
2025,clock_36,5>4,4>5>4,2>4>5>4,5
2025,clock_36,5>4,4>5>4,3>4>5>4,7
2025,clock_36,5>4,4>5>4,5>4>5>4,5
2025,clock_36,5>4,4>5>4,6>4>5>4,4
2025,clock_36,5>4,6>5>4,3>6>5>4,1
2025,clock_36,5>4,6>5>4,4>6>5>4,3
2025,clock_36,5>4,6>5>4,5>6>5>4,4
2025,clock_36,5>4,6>5>4,7>6>5>4,1
2025,clock_36,5>4,7>5>4,5>7>5>4,1
2025,clock_36,5>6,2>5>6,5>2>5>6,22
2025,clock_36,5>6,2>5>6,6>2>5>6,11
2025,clock_36,5>6,2>5>6,7>2>5>6,1
2025,clock_36,5>6,3>5>6,2>3>5>6,1
2025,clock_36,5>6,4>5>6,1>4>5>6,1
2025,clock_36,5>6,4>5>6,2>4>5>6,3
2025,clock_36,5>6,4>5>6,3>4>5>6,2
2025,clock_36,5>6,4>5>6,5>4>5>6,4
2025,clock_36,5>6,4>5>6,6>4>5>6,6
2025,clock_36,5>6,4>5>6,,2
2025,clock_36,5>6,6>5>6,2>6>5>6,3
2025,clock_36,5>6,6>5>6,3>6>5>6,2
2025,clock_36,5>6,6>5>6,4>6>5>6,5
2025,clock_36,5>6,6>5>6,5>6>5>6,76
2025,clock_36,5>6,6>5>6,7>6>5>6,10
2025,clock_36,5>6,6>5>6,,22
2025,clock_36,5>6,7>5>6,2>7>5>6,1
2025,clock_36,5>6,7>5>6,4>7>5>6,3
2025,clock_36,5>6,7>5>6,5>7>5>6,9
2025,clock_36,5>6,7>5>6,6>7>5>6,9
2025,clock_36,5>6,7>5>6,,4
2025,clock_36,5>6,,,3
2025,clock_36,5>7,1>5>7,2>1>5>7,2
2025,clock_36,5>7,2>5>7,5>2>5>7,1
2025,clock_36,5>7,2>5>7,6>2>5>7,1
2025,clock_36,5>7,3>5>7,2>3>5>7,1
2025,clock_36,5>7,4>5>7,6>4>5>7,1
2025,clock_36,5>7,4>5>7,,1
2025,clock_36,5>7,6>5>7,5>6>5>7,2
2025,clock_36,5>7,6>5>7,7>6>5>7,3
2025,clock_36,5>7,6>5>7,,2
2025,clock_36,5>7,7>5>7,4>7>5>7,1
2025,clock_36,5>7,7>5>7,5>7>5>7,46
2025,clock_36,5>7,7>5>7,6>7>5>7,6
2025,clock_36,5>7,7>5>7,,86
2025,clock_36,5>7,,,2
2025,clock_36,6>0,3>6>0,0>3>6>0,1
2025,clock_36,6>1,4>6>1,6>4>6>1,1
2025,clock_36,6>2,2>6>2,5>2>6>2,4
2025,clock_36,6>2,2>6>2,6>2>6>2,1
2025,clock_36,6>2,3>6>2,2>3>6>2,2
2025,clock_36,6>2,3>6>2,6>3>6>2,4
2025,clock_36,6>2,4>6>2,5>4>6>2,1
2025,clock_36,6>2,4>6>2,6>4>6>2,3
2025,clock_36,6>2,5>6>2,2>5>6>2,4
2025,clock_36,6>2,5>6>2,3>5>6>2,1
2025,clock_36,6>2,5>6>2,4>5>6>2,3
2025,clock_36,6>2,5>6>2,6>5>6>2,19
2025,clock_36,6>2,5>6>2,7>5>6>2,1
2025,clock_36,6>2,5>6>2,,3
2025,clock_36,6>2,7>6>2,2>7>6>2,1
2025,clock_36,6>2,7>6>2,5>7>6>2,2
2025,clock_36,6>2,7>6>2,6>7>6>2,1
2025,clock_36,6>3,1>6>3,3>1>6>3,1
2025,clock_36,6>3,1>6>3,6>1>6>3,2
2025,clock_36,6>3,2>6>3,4>2>6>3,6
2025,clock_36,6>3,2>6>3,5>2>6>3,8
2025,clock_36,6>3,2>6>3,6>2>6>3,2
2025,clock_36,6>3,3>6>3,0>3>6>3,4
2025,clock_36,6>3,3>6>3,1>3>6>3,12
2025,clock_36,6>3,3>6>3,2>3>6>3,18
2025,clock_36,6>3,3>6>3,4>3>6>3,15
2025,clock_36,6>3,3>6>3,5>3>6>3,1
2025,clock_36,6>3,3>6>3,6>3>6>3,26
2025,clock_36,6>3,3>6>3,7>3>6>3,1
2025,clock_36,6>3,4>6>3,1>4>6>3,2
2025,clock_36,6>3,4>6>3,2>4>6>3,9
2025,clock_36,6>3,4>6>3,3>4>6>3,6
2025,clock_36,6>3,4>6>3,5>4>6>3,3
2025,clock_36,6>3,4>6>3,6>4>6>3,12
2025,clock_36,6>3,4>6>3,,2
2025,clock_36,6>3,5>6>3,2>5>6>3,10
2025,clock_36,6>3,5>6>3,4>5>6>3,12
2025,clock_36,6>3,5>6>3,6>5>6>3,4
2025,clock_36,6>3,7>6>3,1>7>6>3,1
2025,clock_36,6>3,7>6>3,3>7>6>3,5
2025,clock_36,6>3,7>6>3,6>7>6>3,2
2025,clock_36,6>4,2>6>4,6>2>6>4,1
2025,clock_36,6>4,3>6>4,2>3>6>4,3
2025,clock_36,6>4,3>6>4,4>3>6>4,3
