signature_id,direction,dimension,value,rows,total_net_bps,mean_net_bps
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-06-24|clock_36,1,-89.6144425217,-89.6144425217
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-06-25|clock_12,1,149.281185496,149.281185496
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-06-26|clock_12,1,-188.571428571,-188.571428571
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-03|clock_12,1,-367.626720183,-367.626720183
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-10|clock_36,1,245.545991476,245.545991476
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-14|clock_12,1,-168.36140655,-168.36140655
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-15|clock_12,1,-224.262025094,-224.262025094
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-15|clock_36,1,23.4561737523,23.4561737523
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-18|clock_36,1,201.877852518,201.877852518
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-21|clock_12,1,-777.88313484,-777.88313484
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-21|clock_36,3,84.2141729077,28.0713909692
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-22|clock_36,1,228.824279097,228.824279097
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-29|clock_12,1,-57.620409002,-57.620409002
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-07-31|clock_36,1,-689.63831648,-689.63831648
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-08|clock_12,1,47.4184657786,47.4184657786
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-08|clock_36,1,156.740427653,156.740427653
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-11|clock_36,1,-42.6627640448,-42.6627640448
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-14|clock_12,1,-474.080160722,-474.080160722
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-18|clock_12,2,-384.264393462,-192.132196731
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-29|clock_12,1,-10.8996755023,-10.8996755023
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-08-29|clock_36,1,102.408774042,102.408774042
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-09-19|clock_36,1,-27.7948603375,-27.7948603375
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-09-25|clock_36,1,-687.569908321,-687.569908321
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-02|clock_12,1,280.841620154,280.841620154
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-02|clock_36,2,-102.267157484,-51.1335787421
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-03|clock_36,1,-309.355092874,-309.355092874
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-08|clock_12,1,-25.8756457069,-25.8756457069
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-09|clock_12,1,-173.717592965,-173.717592965
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-09|clock_36,1,-276.02807725,-276.02807725
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-10|clock_36,1,86.5830453349,86.5830453349
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-13|clock_12,1,8.16630314371,8.16630314371
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-13|clock_36,2,530.461742591,265.230871295
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-14|clock_12,1,640.440675656,640.440675656
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-14|clock_36,1,49.522725515,49.522725515
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-15|clock_12,1,-538.063766191,-538.063766191
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-16|clock_12,1,-615.460159844,-615.460159844
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-16|clock_36,1,-75.3167864141,-75.3167864141
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-20|clock_12,1,-108.436357338,-108.436357338
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-20|clock_36,1,-135.694248798,-135.694248798
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-21|clock_12,1,368.941004624,368.941004624
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-22|clock_12,1,-694.153894658,-694.153894658
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-10-27|clock_12,1,84.1901027298,84.1901027298
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-03|clock_12,1,-415.345211581,-415.345211581
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-03|clock_36,1,542.973513011,542.973513011
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-04|clock_36,1,-192.61870187,-192.61870187
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-07|clock_12,1,-206.551724138,-206.551724138
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-21|clock_12,1,500.921140318,500.921140318
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2025-11-26|clock_12,1,-274.650297848,-274.650297848
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-01-08|clock_12,1,-268.074045602,-268.074045602
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-01-09|clock_36,1,-266.166312865,-266.166312865
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-01-22|clock_36,1,98.266051591,98.266051591
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-01-30|clock_12,1,388.424858255,388.424858255
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-02-09|clock_36,1,472.833979945,472.833979945
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-02-24|clock_36,1,233.322996831,233.322996831
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-02-25|clock_12,1,409.319532909,409.319532909
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-02-25|clock_36,1,484.855883327,484.855883327
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-02|clock_36,2,117.243001554,58.6215007768
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-03|clock_12,1,509.883314416,509.883314416
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-09|clock_12,1,607.577701548,607.577701548
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-10|clock_12,1,-11.6552438123,-11.6552438123
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-16|clock_36,1,262.787515285,262.787515285
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-17|clock_36,1,167.042123977,167.042123977
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-18|clock_12,1,216.387657769,216.387657769
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-03-19|clock_36,1,-111.539434592,-111.539434592
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-07|clock_36,1,-217.749168022,-217.749168022
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-10|clock_12,1,90.2231340181,90.2231340181
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-15|clock_12,1,361.979942706,361.979942706
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-16|clock_12,1,317.714645887,317.714645887
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-21|clock_36,1,-3.55254674404,-3.55254674404
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-22|clock_12,1,90.1767884606,90.1767884606
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-04-23|clock_12,1,76.2998921251,76.2998921251
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-06|clock_36,1,357.203995197,357.203995197
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-08|clock_12,1,-492.547868186,-492.547868186
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-08|clock_36,1,399.801274352,399.801274352
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-11|clock_12,2,-881.538237729,-440.769118864
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-12|clock_12,1,-427.186525869,-427.186525869
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-21|clock_36,1,127.463684858,127.463684858
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-22|clock_36,1,-612.018767196,-612.018767196
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-27|clock_36,1,298.522965431,298.522965431
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-05-29|clock_12,1,454.26433377,454.26433377
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-03|clock_12,1,-41.0565217391,-41.0565217391
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-03|clock_36,1,-87.9373636647,-87.9373636647
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-05|clock_12,1,-672.11798762,-672.11798762
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-09|clock_12,1,-1008.90500551,-1008.90500551
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-09|clock_36,1,377.983888168,377.983888168
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,hindsight_episode,2026-06-11|clock_36,1,353.820123423,353.820123423
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-01,4,27.8019622524,6.95049056311
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-02,10,56.1327845331,5.61327845331
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-05,8,1880.26639344,235.033299179
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-06,6,-351.456722625,-58.5761204374
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-07,1,433.26248994,433.26248994
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-08,5,630.743705089,126.148741018
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-09,9,308.511294916,34.2790327685
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-10,16,694.672688727,43.4170430455
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-11,66,5649.27362552,85.5950549322
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2024-12,59,6896.71569681,116.893486387
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2025-01,41,-492.022084785,-12.0005386533
long__compression_bin__normal__departure_probability_bin__low__7769238964,LONG,month,2025-02,19,-776.660908957,-40.8768899451
