signature_id,direction,period,stress,removed,rows,sessions,stocks,mean_directional_net_bps,median_directional_net_bps,directional_lift,positive_payoff_rate,profit_factor,maximum_drawdown_bps,positive_month_fraction,twice_cost_mean_net_bps,top_stock_absolute_contribution_share,top_month_absolute_contribution_share
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,motif_length_2,,217,118,19,33.7578906453,23.1736097742,0.06549225182,0.539170506912,1.27030374842,2953.85065639,0.416666666667,23.7578906453,0.173294954965,0.325114344852
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,movement_permission_off,,195,110,18,37.9672900882,23.4561737523,0.0713663967611,0.538461538462,1.30074481001,3076.25624598,0.5,27.9672900882,0.171095672048,0.337529312646
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,movement_permission_on,,22,20,12,-3.55269532561,5.66330067999,0.00759285860866,0.545454545455,0.968525186475,1215.97611334,0.4,-13.5526953256,0.27824777529,0.323061417426
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,one_bar_execution_delay_same_terminal,,217,118,19,46.8158529193,2.23641703378,0.0450763080116,0.506912442396,1.39629878446,3037.14980821,0.583333333333,36.8158529193,0.181016017679,0.262086201404
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,primary_cost,,217,118,19,33.7578906453,23.1736097742,0.06549225182,0.539170506912,1.27030374842,2953.85065639,0.416666666667,23.7578906453,0.173294954965,0.325114344852
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,remove_best_episode,2025-01-08|clock_36,214,117,19,14.8791787507,13.9810215691,0.0596162853591,0.532710280374,1.11749239779,2953.85065639,0.416666666667,4.87917875067,0.217110285829,0.225941295227
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,remove_best_month,2025-01,179,101,18,7.52424767519,23.1736097742,0.0613640441236,0.541899441341,1.06110075783,3264.7218017,0.363636363636,-2.47575232481,0.222517104292,0.259390165871
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,remove_best_stock,IONQ,207,117,18,22.2858486168,17.2186986643,0.0620558446645,0.536231884058,1.17508260382,2953.85065639,0.416666666667,12.2858486168,0.193131918655,0.257893834673
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,remove_top_five_episodes,2025-01-08|clock_36|2025-01-14|clock_36|2025-05-08|clock_36|2025-04-07|clock_12|2025-08-14|clock_36,201,114,19,-19.0151988804,6.95548961424,0.0407164547746,0.512437810945,0.856966512136,5976.20127139,0.25,-29.0151988804,0.189915623772,0.20536517113
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,remove_top_five_stocks,IONQ|HIMS|QBTS|RGTI|WULF,124,83,14,-19.4058901797,4.15023227111,0.0277316143027,0.508064516129,0.848042265871,3139.95903782,0.333333333333,-29.4058901797,0.351490278551,0.261976001298
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2025,twice_cost,,217,118,19,23.7578906453,13.1736097742,0.06549225182,0.516129032258,1.18334372669,3223.85065639,0.416666666667,13.7578906453,0.174720105008,0.297810287929
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,coarse_clock_bin,kept:clock_12,18,14,11,39.2265400935,55.0738325328,0.0440460380699,0.5,1.29309542765,943.959362135,0.4,29.2265400935,0.208942029483,0.516684406428
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,coarse_clock_bin,kept:clock_36,36,29,15,42.5900214215,57.4256271661,0.0967142432352,0.583333333333,1.50889687849,1339.2490773,0.5,32.5900214215,0.177989450984,0.252723124236
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,dead_band_1x_cost,,54,38,18,41.4688609788,57.4256271661,0.0594435804389,0.555555555556,1.41301298428,1625.36129127,0.5,31.4688609788,0.175825195898,0.388586429352
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,dead_band_3x_cost,,54,38,18,41.4688609788,57.4256271661,0.104766841936,0.555555555556,1.41301298428,1625.36129127,0.5,31.4688609788,0.175825195898,0.388586429352
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,exclude_weakest_historical_activity_cohort,,52,38,18,44.8319893304,74.0069348395,0.0740203193033,0.557692307692,1.44115611561,1625.36129127,0.5,34.8319893304,0.172047469314,0.397753360879
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,motif_length_2,,54,38,18,41.4688609788,57.4256271661,0.0843269396924,0.555555555556,1.41301298428,1625.36129127,0.5,31.4688609788,0.175825195898,0.388586429352
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,movement_permission_off,,43,30,14,68.1685260149,98.266051591,0.154826659004,0.627906976744,1.74073536654,1356.03165107,0.5,58.1685260149,0.207383567361,0.476156269616
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,movement_permission_on,,11,10,8,-62.9025568896,-75.9534778971,-0.192789968652,0.272727272727,0.527596268322,1038.10413748,0.4,-72.9025568896,0.258052990638,0.533305546957
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,one_bar_execution_delay_same_terminal,,54,38,18,9.4315318793,37.1062883151,0.0651419026225,0.555555555556,1.08967242725,1991.84165643,0.5,-0.568468120702,0.150388946007,0.357406882094
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,primary_cost,,54,38,18,41.4688609788,57.4256271661,0.0843269396924,0.555555555556,1.41301298428,1625.36129127,0.5,31.4688609788,0.175825195898,0.388586429352
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,remove_best_episode,2026-05-21|clock_12,51,37,17,24.1560040124,39.3437158998,0.0597553613145,0.529411764706,1.22721819616,2149.86453189,0.5,14.1560040124,0.144191879778,0.299742618216
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,remove_best_month,2026-05,44,32,17,-19.2278913273,-25.0333723746,0.00636169386169,0.454545454545,0.843961353701,2408.04783,0.4,-29.2278913273,0.16980622292,0.248921429789
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,remove_best_stock,IONQ,48,34,17,16.1254794445,38.9508969783,0.050631550133,0.520833333333,1.14290649262,1625.36129127,0.5,6.12547944451,0.165357162439,0.299051392114
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,remove_top_five_episodes,2026-05-21|clock_12|2026-05-27|clock_12|2026-05-08|clock_36|2026-02-13|clock_12|2026-02-25|clock_36,46,33,17,-20.235683619,-4.58535890544,0.0128492115929,0.478260869565,0.828318479516,3429.33488681,0.5,-30.235683619,0.16422192985,0.218675225947
long__cross_sectional_dispersion_bin__high__state_motif_2__5gt7__67592836f9,LONG,2026,remove_top_five_stocks,IONQ|IREN|HIMS|AAOI|RIVN,24,20,13,-108.276544506,-125.413887793,-0.0935335742246,0.375,0.416555118923,2598.63706814,0.333333333333,-118.276544506,0.1895932253,0.239034865994
