period,horizon,selector,deleted_symbol,sessions,cumulative_return,annualized_return,annualized_volatility,descriptive_sharpe_zero_rate,maximum_drawdown,mean_daily_return
2025,24,loop_current_regime,RGTI,190,-0.017721449363336195,-0.023436005606077948,0.11466922874004894,-0.14951505849278499,-0.10823427026466281,-6.803482715234506e-05
2025,24,loop_current_regime,RIOT,190,-0.01541862638905045,-0.020398342964319638,0.12016763120492681,-0.11146000482266263,-0.11613861703495565,-5.315033632392494e-05
2025,24,loop_current_regime,RIVN,190,-0.02674692567359105,-0.03531911809385446,0.12425800749834474,-0.2270904021854978,-0.12541308307700771,-0.00011197540038717345
2025,24,loop_current_regime,SMCI,190,0.0012405803655166636,0.0016457342806350805,0.1201576424504632,0.07377953892626446,-0.10342143085850508,3.5179267692309986e-05
2025,24,loop_current_regime,SOFI,190,-0.001487858153133459,-0.0019728905538785035,0.12324276044071426,0.04568560358051569,-0.10661991615111122,2.234293610183703e-05
2025,24,loop_current_regime,WULF,190,-0.004767306905835489,-0.0063180310026399455,0.11673295988269702,0.004017989847214887,-0.09558036730019381,1.8612374906508704e-06
2023,6,unfiltered,AAL,190,-0.03905977291672369,-0.051472496938222756,0.1548450671453441,-0.2644682999025747,-0.1281389355673137,-0.00016250639546122687
2023,6,unfiltered,AAOI,190,-0.07680690883624475,-0.1005708568792758,0.14521185679139595,-0.6577743110366382,-0.13390416007838057,-0.00037903424228298186
2023,6,unfiltered,APLD,190,-0.054197511573820245,-0.07123945477550542,0.14827675714675362,-0.4248575566300323,-0.13054411042560787,-0.0002499861140729937
2023,6,unfiltered,ASTS,190,-0.04659857120601185,-0.06132951097617845,0.1495502409686659,-0.34901288727636126,-0.13291718369581607,-0.00020712286267202245
2023,6,unfiltered,CIFR,190,-0.04978968286032748,-0.0654942605548301,0.14681089151025073,-0.38855352991008224,-0.1219662856812227,-0.00022636464335537316
2023,6,unfiltered,HIMS,190,-0.032550006826094324,-0.0429406136256415,0.153710200783492,-0.20930823676817623,-0.13438834811337086,-0.00012766988531458354
2023,6,unfiltered,IONQ,190,-0.06263307456161693,-0.08221006035518585,0.14253688294956499,-0.531051201771564,-0.12050531537588727,-0.0003003745356632509
2023,6,unfiltered,IREN,190,-0.04022420388692993,-0.052996649167830645,0.15058945204520538,-0.2869142092778621,-0.12286083204209175,-0.0001714533871394311
2023,6,unfiltered,MARA,190,-0.05646909925510357,-0.07419685049429181,0.14417455456647013,-0.46313167639577385,-0.12927970718170656,-0.000264967472817394
2023,6,unfiltered,MP,190,-0.03212661957189222,-0.04238505987175756,0.15402648655232945,-0.2047878888792805,-0.12505748900088764,-0.00012516967862120806
2023,6,unfiltered,MRNA,190,-0.047083139515921246,-0.06196221893064491,0.1546443404612061,-0.3368950654180386,-0.1261855637780699,-0.00020674172696907717
2023,6,unfiltered,MSTR,190,-0.024022476018046635,-0.03173582938839814,0.1517831707745671,-0.1372075589335376,-0.12309495375753343,-8.264205694115323e-05
2023,6,unfiltered,NVTS,190,-0.050055697400458676,-0.06584123277733533,0.1527688112316367,-0.3700095307413183,-0.1267349421254349,-0.00022430919109415448
2023,6,unfiltered,QBTS,190,-0.03185405429074395,-0.04202736740338242,0.14512949941310427,-0.2238229272073394,-0.10716194821830582,-0.00012890202136022554
2023,6,unfiltered,RGTI,190,0.015600081860493553,0.020743114980854127,0.14199695440865584,0.21506402590221035,-0.10706841037339065,0.00012118427254356405
2023,6,unfiltered,RIOT,190,-0.06542622961799516,-0.08583553035740177,0.1438205761931254,-0.5525683131123242,-0.13436601040391993,-0.00031535989356300714
2023,6,unfiltered,RIVN,190,-0.04433950901060102,-0.058378435822879826,0.15040274354879846,-0.32533816369839924,-0.134134545214319,-0.0001941736206403466
2023,6,unfiltered,SMCI,190,-0.02676678451395742,-0.03534522511171334,0.15078836146403937,-0.16387308290149852,-0.11854886504550999,-9.805616531260971e-05
2023,6,unfiltered,SOFI,190,-0.04031917966134757,-0.05312093868280765,0.1513671235438816,-0.28553154661946245,-0.11840290490750605,-0.00017150828925723713
2023,6,unfiltered,WULF,190,0.026324134056399773,0.03506319360899113,0.1420481716463826,0.31306356635699656,-0.10931634670233581,0.00017646867940518784
2023,6,loop_only,AAL,190,-0.03873030281410572,-0.05104113601810778,0.1011529786233739,-0.46769670065123414,-0.10171078461470162,-0.0001877337871555428
2023,6,loop_only,AAOI,190,-0.03177734246064534,-0.04192669112124148,0.09825381372139563,-0.38715872760622827,-0.0905209193743387,-0.00015095167263029724
2023,6,loop_only,APLD,190,-0.03562409252453047,-0.046971939425193066,0.09851519603309206,-0.4394576589173863,-0.09552240138121537,-0.00017179864054162703
2023,6,loop_only,ASTS,190,-0.03596820833431369,-0.047422948847088864,0.0994212258087547,-0.439312950534643,-0.10263981173473435,-0.00017332155577704373
2023,6,loop_only,CIFR,190,-0.05284887874997135,-0.06948256318096147,0.09366494973619824,-0.7222951475497075,-0.102924477385128,-0.00026846721702358426
2023,6,loop_only,HIMS,190,-0.03433036101785458,-0.045275862874178396,0.10013734017447597,-0.412991803964578,-0.10275407792114466,-0.0001641107173129819
2023,6,loop_only,IONQ,190,-0.055347812070682956,-0.07273732897849405,0.09472074134618239,-0.750177457440411,-0.09357676023031392,-0.000281973670277579
2023,6,loop_only,IREN,190,-0.027355504302843392,-0.03611909455515039,0.09995035653630722,-0.3184935688610482,-0.09829182129189651,-0.00012632359429437572
2023,6,loop_only,MARA,190,-0.05006786796901819,-0.06585710652421706,0.09370809747295071,-0.6804020616897497,-0.09363124881957918,-0.0002530126298318241
2023,6,loop_only,MP,190,-0.037621377385890886,-0.04958891361981865,0.10094456231507723,-0.4537187422641724,-0.10057308722776392,-0.0001817477771904929
2023,6,loop_only,MRNA,190,-0.0446026655886943,-0.058722321763585716,0.10215496153375837,-0.5416562708672449,-0.10448626801109773,-0.00021957490283715242
2023,6,loop_only,MSTR,190,-0.033074875747486576,-0.043629217893038086,0.09891537321665647,-0.40187139646465464,-0.09820266272588807,-0.00015774309193015965
2023,6,loop_only,NVTS,190,-0.04821201917369189,-0.06343580644431723,0.0992034174626973,-0.6113427325116927,-0.10429206181068185,-0.00024066384248469657
2023,6,loop_only,QBTS,190,-0.010369541552040729,-0.0137299634614646,0.0940886629350217,-0.10023387447878188,-0.07808572644224132,-3.742409218454516e-05
2023,6,loop_only,RGTI,190,-0.03877885792059277,-0.05110471014528517,0.09128253931389854,-0.5292707318657789,-0.10774026978865514,-0.000191718953925531
2023,6,loop_only,RIOT,190,-0.041611531880580976,-0.05481176916816388,0.09329411062320409,-0.5578736631612421,-0.09669734775100758,-0.00020653304462197225
2023,6,loop_only,RIVN,190,-0.048992787703876606,-0.06445465218133839,0.09840112934994079,-0.6282015895485784,-0.10842054994811745,-0.0002453005788532066
2023,6,loop_only,SMCI,190,-0.029513172516499653,-0.038954032460953525,0.09750387016486856,-0.359112540207438,-0.09656688214360454,-0.00013894786704350069
2023,6,loop_only,SOFI,190,-0.03137860847490881,-0.041403352397522686,0.09809031797362049,-0.3824017034466733,-0.09380214921720897,-0.0001488488281140409
2023,6,loop_only,WULF,190,-0.03427867778326665,-0.04520809096136502,0.09384221504220659,-0.44637330261291297,-0.09557834178351998,-0.00016622483909881322
2023,6,loop_current_regime,AAL,190,-0.021464864343060386,-0.028368999828397023,0.10041142994228121,-0.23675176615620816,-0.06575540896199594,-9.433564833771999e-05
2023,6,loop_current_regime,AAOI,190,-0.014313367423924639,-0.018939567675436364,0.09613712370726281,-0.1512127040731646,-0.059932189364120814,-5.768712078409343e-05
2023,6,loop_current_regime,APLD,190,-0.006974865386237816,-0.00924033001881186,0.09793227410451437,-0.04617104350126466,-0.06260314815460277,-1.794299717403693e-05
2023,6,loop_current_regime,ASTS,190,-0.023678742098622974,-0.03128350674562874,0.09708453396706665,-0.27916612422663906,-0.06337571313289891,-0.00010755044869022018
2023,6,loop_current_regime,CIFR,190,-0.04024100317636636,-0.05301863375599014,0.09231135990227742,-0.5442278969749056,-0.07499991743134615,-0.0001993587986766272
2023,6,loop_current_regime,HIMS,190,-0.02537097172193903,-0.033509825266946014,0.09941563802601211,-0.29347553891465594,-0.06364621255696656,-0.000115778007723128
2023,6,loop_current_regime,IONQ,190,-0.05997386031448493,-0.07875516593410226,0.0949788780868907,-0.8163477872402346,-0.09711915690784068,-0.0003076817339714017
2023,6,loop_current_regime,IREN,190,-0.016869656889538787,-0.022312673388283022,0.09887935842859752,-0.17913629939682787,-0.06688812941267186,-7.02892156969504e-05
2023,6,loop_current_regime,MARA,190,-0.044964802480000676,-0.059195501983709264,0.09284542787867181,-0.6110263346667667,-0.08127842853441691,-0.00022512302177489076
2023,6,loop_current_regime,MP,190,-0.018886259291911567,-0.024971626436045335,0.10000647381096701,-0.20321427668169342,-0.06391474705424338,-8.064580650389832e-05
2023,6,loop_current_regime,MRNA,190,-0.033158351569594235,-0.04373872315334704,0.10126654051400258,-0.39134774758392193,-0.0668930547533938,-0.00015726362117369399
2023,6,loop_current_regime,MSTR,190,-0.017335220122528194,-0.02292669115891488,0.0987433260220279,-0.18584895752110922,-0.061882490223503894,-7.282279445778136e-05
2023,6,loop_current_regime,NVTS,190,-0.034840159260107195,-0.04594429480046436,0.09967334203615133,-0.4223489269676029,-0.06868737095695976,-0.00016705130577874356
2023,6,loop_current_regime,QBTS,190,-0.0034572727698480854,-0.004582846893518955,0.09370727619548751,-0.002478756506555149,-0.056639058220366745,-9.217361927822422e-07
2023,6,loop_current_regime,RGTI,190,0.0005463111665156006,0.0007246457037179965,0.09674976642696763,0.055508442367351966,-0.06369312019866935,2.1311225530817844e-05
2023,6,loop_current_regime,RIOT,190,-0.03467742045576494,-0.04573092915315724,0.09349886332488241,-0.4541571297222466,-0.06535967736443105,-0.00016850466428540168
2023,6,loop_current_regime,RIVN,190,-0.03489398193729354,-0.04601485873270961,0.09761223528104879,-0.43410633712722885,-0.06954349085775502,-0.00016815115046292598
2023,6,loop_current_regime,SMCI,190,-0.011849945558726316,-0.015686301640235878,0.09771196224293664,-0.11328074348863576,-0.06982174800912655,-4.392414178814828e-05
2023,6,loop_current_regime,SOFI,190,-0.020372393438059744,-0.02692999967653975,0.09745112609613,-0.2317516037408024,-0.06338955262108992,-8.962085221875113e-05
2023,6,loop_current_regime,WULF,190,-0.013041372679375662,-0.01726006556213533,0.0933227319045369,-0.14022553289300044,-0.06584649645565721,-5.1929483382318646e-05
2023,12,unfiltered,AAL,190,-0.06982796307399974,-0.09154173328624293,0.17592031168894567,-0.4584477645534193,-0.16436138727309924,-0.0003200407683862615
2023,12,unfiltered,AAOI,190,-0.0626222431488267,-0.0821959944873244,0.16552668759286343,-0.4360797085374766,-0.16417853924743508,-0.0002864398003201183
2023,12,unfiltered,APLD,190,-0.04487852322718189,-0.05908277192738087,0.16619778829725304,-0.28402861354290704,-0.13251971120540817,-0.00018732114041256493
2023,12,unfiltered,ASTS,190,-0.10194202524099838,-0.1329046572118383,0.17217510115609735,-0.7426908633659457,-0.16884232442270863,-0.0005074320417767499
2023,12,unfiltered,CIFR,190,-0.05937153023257524,-0.07797216546391383,0.17034267442790113,-0.39214427071865304,-0.14288524347605935,-0.00026507501522140566
2023,12,unfiltered,HIMS,190,-0.06534029020768128,-0.08572403505374704,0.17470899949329646,-0.4262944035284352,-0.16906525324305566,-0.0002955455108335099
2023,12,unfiltered,IONQ,190,-0.10060790949110088,-0.1311957906669774,0.16580405447697125,-0.7657029071002657,-0.16476040352945176,-0.0005037962163572527
2023,12,unfiltered,IREN,190,-0.06724984510904441,-0.08820064727574095,0.171202568869258,-0.4544299323525586,-0.14963828309227156,-0.00030872845948349664
2023,12,unfiltered,MARA,190,-0.06967750804514783,-0.0913468355428767,0.1634967810348968,-0.5046863776936603,-0.15528993742161823,-0.0003274388816868079
2023,12,unfiltered,MP,190,-0.06312651343091591,-0.08285079271353712,0.17505535816533024,-0.40717363081509456,-0.1553677412729363,-0.0002828489118167235
2023,12,unfiltered,MRNA,190,-0.07448132511458594,-0.09756456123084689,0.17529548989740268,-0.4985801169799022,-0.1617268023310252,-0.0003468208169011757
2023,12,unfiltered,MSTR,190,-0.06616409117180666,-0.08679267288712378,0.17253788560598074,-0.440590907090094,-0.1538533538711755,-0.00030166120447042036
2023,12,unfiltered,NVTS,190,-0.08248715098737391,-0.10790334547300706,0.17308651742885098,-0.5737484181454485,-0.15738104162349076,-0.00039407982371868195
2023,12,unfiltered,QBTS,190,-0.07959362197036413,-0.10417000338472493,0.16197405604015397,-0.5985825931591179,-0.16650893062816707,-0.0003847414701945065
2023,12,unfiltered,RGTI,190,-0.030336922892459706,-0.04003580741191459,0.16616709301051746,-0.16351756929676914,-0.14886303485170027,-0.00010782237756424593
2023,12,unfiltered,RIOT,190,-0.06567768683420283,-0.08616174445545166,0.16470256071209183,-0.46529020853467973,-0.1591603389584626,-0.0003041051143647815
2023,12,unfiltered,RIVN,190,-0.06049720697368144,-0.07943535880364538,0.17297066459918184,-0.39270458048811513,-0.15175090879041986,-0.00026954909634195303
2023,12,unfiltered,SMCI,190,-0.07974176824881574,-0.10436124053405982,0.1717855624564207,-0.5563004623510854,-0.15477101222848566,-0.0003792237611894766
2023,12,unfiltered,SOFI,190,-0.08271742040890817,-0.1082002830639438,0.17274878019889017,-0.577121062055349,-0.15305041063995883,-0.0003956228551474187
2023,12,unfiltered,WULF,190,-0.04281314110466661,-0.05638321003787139,0.16600220447023856,-0.26723133583176434,-0.1415188848036404,-0.00017603567798253782
2023,12,loop_only,AAL,190,-0.07533416869098619,-0.09866732366951747,0.1082806568626992,-0.9055829027802978,-0.12785649021986412,-0.0003891155220503195
2023,12,loop_only,AAOI,190,-0.04558261933615637,-0.06000262708257276,0.10668291906990504,-0.5271742299235629,-0.11809459594519978,-0.0002231765305820435
2023,12,loop_only,APLD,190,-0.051221347400177364,-0.06736125759296119,0.10379327045013463,-0.6204170321670328,-0.1019536065371186,-0.000255536161950725
2023,12,loop_only,ASTS,190,-0.08099696733336126,-0.10598113243317953,0.1074804958756841,-0.9888731971453548,-0.13275715205488914,-0.00042176421264823754
2023,12,loop_only,CIFR,190,-0.05538124720794868,-0.07278085794783062,0.10737139884441502,-0.6506772611398616,-0.11476869406669032,-0.00027723860208269703
2023,12,loop_only,HIMS,190,-0.07066431045068633,-0.0926249406702051,0.10682189087306931,-0.8568510812116616,-0.12901593780227272,-0.00036321608210977604
2023,12,loop_only,IONQ,190,-0.1074957227159189,-0.14000946950891457,0.10139528729959701,-1.4369001985134158,-0.11876677724272044,-0.0005781543986076022
2023,12,loop_only,IREN,190,-0.07685349308539058,-0.10063105138792072,0.10323705867477433,-0.9760231696735464,-0.12410387171478221,-0.0003998482588711394
2023,12,loop_only,MARA,190,-0.08846371528310204,-0.11560237179711808,0.0993699195548479,-1.1866873608602426,-0.11826805133940321,-0.00046794058565649625
2023,12,loop_only,MP,190,-0.07941209883032208,-0.10393566745060956,0.1082050793424581,-0.9604127688264668,-0.12923362062235244,-0.0004123870629062607
2023,12,loop_only,MRNA,190,-0.08657070479959184,-0.11316556763628094,0.1092891042359704,-1.0445124609630092,-0.1351563004903581,-0.00045299139373792163
2023,12,loop_only,MSTR,190,-0.07284320328446203,-0.09544547103844148,0.10519822104264308,-0.9012692434410081,-0.12308640202268994,-0.00037623778210493195
2023,12,loop_only,NVTS,190,-0.08527694933655872,-0.11149921441338928,0.10614673203471345,-1.0609768477667654,-0.12562678216090029,-0.0004469016871227532
2023,12,loop_only,QBTS,190,-0.04366126281257221,-0.05749197948328022,0.1033835646316313,-0.5214607390197603,-0.11452800745908798,-0.00021393043656868095
2023,12,loop_only,RGTI,190,-0.07844228807116815,-0.10268344210786884,0.10378656759239202,-0.9923503405262349,-0.13128457088505197,-0.0004087009352871401
2023,12,loop_only,RIOT,190,-0.07957618411914802,-0.104147492776414,0.09941204472996822,-1.0567860596412761,-0.1251645337861662,-0.0004168939009169262
2023,12,loop_only,RIVN,190,-0.08583923781283509,-0.11222353486863823,0.10556090000561706,-1.0751286815152825,-0.12835813571728294,-0.00045036329858176837
2023,12,loop_only,SMCI,190,-0.07562316557611182,-0.09904093346960285,0.10349664474460214,-0.9562385136147767,-0.1235166255113076,-0.0003927280862487894
2023,12,loop_only,SOFI,190,-0.06517983053342458,-0.08551585036233111,0.1058230195677783,-0.7922352860923422,-0.1134794327873686,-0.00033268543723188236
2023,12,loop_only,WULF,190,-0.07594671772740114,-0.0994591704532296,0.09907267084047332,-1.0080780853435751,-0.11765618180427762,-0.00039632138226483566
2023,12,loop_current_regime,AAL,190,-0.10571543210740642,-0.1377335208548247,0.1064313757169698,-1.3389839425230423,-0.14729586971480346,-0.0005655154883557912
2023,12,loop_current_regime,AAOI,190,-0.06953474916729352,-0.09116189779663075,0.10144056108726343,-0.8916779467301467,-0.1142862961038551,-0.00035893774295811537
2023,12,loop_current_regime,APLD,190,-0.08082744260059382,-0.10576239514765617,0.10403014569710574,-1.0225460829321342,-0.13609127651719066,-0.00042212546821204235
2023,12,loop_current_regime,ASTS,190,-0.12522110818966592,-0.16258874933032474,0.10456850855287635,-1.6442333958021171,-0.16129979169808495,-0.0006822818806026135
2023,12,loop_current_regime,CIFR,190,-0.09246718439859603,-0.12075045313954358,0.10373442964728406,-1.1885978546808693,-0.1343289885371184,-0.000489279843394069
2023,12,loop_current_regime,HIMS,190,-0.10042307838854658,-0.13095897555788893,0.10610083053000834,-1.2697573078837778,-0.1478728853023692,-0.0005346123211826044
2023,12,loop_current_regime,IONQ,190,-0.12743075020004646,-0.16539308651768747,0.09975733123278285,-1.7620450326193966,-0.17020918199161073,-0.0006975274205003682
2023,12,loop_current_regime,IREN,190,-0.11403854473318031,-0.14836116758161821,0.10191138521437716,-1.5245996386536498,-0.15838609444815954,-0.0006165637344148107
2023,12,loop_current_regime,MARA,190,-0.09928093427171181,-0.12949524968162185,0.099729072831933,-1.340583929292844,-0.13682075793475168,-0.0005305364774673212
2023,12,loop_current_regime,MP,190,-0.10875941454093996,-0.14162409240654472,0.10675205887127594,-1.376972239937535,-0.15422843303530398,-0.0005833119905631922
2023,12,loop_current_regime,MRNA,190,-0.11359404425100217,-0.1477944125954238,0.10620167004980618,-1.4525370741628663,-0.15370709836115226,-0.0006121502503387125
2023,12,loop_current_regime,MSTR,190,-0.10155045741659896,-0.13240318449568989,0.10432581141484844,-1.3090774661316846,-0.1439807136541924,-0.000541946701821753
2023,12,loop_current_regime,NVTS,190,-0.11633551113768925,-0.1512884077455019,0.10567222758109954,-1.4992181804156177,-0.16155973948499114,-0.0006286735109309567
2023,12,loop_current_regime,QBTS,190,-0.09866972688105735,-0.12871170205469507,0.10091280072120677,-1.3147568104350824,-0.13766605310191649,-0.0005264912381281146
2023,12,loop_current_regime,RGTI,190,-0.09887794093040292,-0.12897864504635914,0.10496287526733736,-1.2630624668621433,-0.14421085375251508,-0.0005260899530321689
2023,12,loop_current_regime,RIOT,190,-0.09678595177775551,-0.12629567432181732,0.10096051389621737,-1.286666861364587,-0.14129323953264916,-0.0005154862997484197
2023,12,loop_current_regime,RIVN,190,-0.11697726431795785,-0.15210581074856977,0.10480053800359657,-1.521743457229613,-0.15681701940572224,-0.0006328552897663352
2023,12,loop_current_regime,SMCI,190,-0.09922403515032996,-0.1294223142149864,0.1042888378255008,-1.2767323874433691,-0.14219847210392933,-0.0005283687972247855
2023,12,loop_current_regime,SOFI,190,-0.10259263312609679,-0.13373771934963252,0.10357130225160592,-1.334246515380852,-0.13969230332641758,-0.0005483716235026278
2023,12,loop_current_regime,WULF,190,-0.09705142261489741,-0.1266362524331388,0.10055714254748294,-1.2961205696841445,-0.1396943414695706,-0.0005171991304938622
2023,24,unfiltered,AAL,190,-0.02030747256996346,-0.026844469568194973,0.21125582174350982,-0.02433157011053571,-0.1491016911590044,-2.039756284925017e-05
2023,24,unfiltered,AAOI,190,-0.03040765987781535,-0.04012868747309972,0.19994628060430647,-0.10587143477710985,-0.16210754966294882,-8.400237938858942e-05
2023,24,unfiltered,APLD,190,-0.007165775568462762,-0.009492951622183776,0.20165302756628126,0.05243587589130316,-0.12469286360176202,4.1959734629250236e-05
2023,24,unfiltered,ASTS,190,-0.06905173196888459,-0.09053610194517114,0.20521299187623046,-0.3608933009500983,-0.1573063390595918,-0.0002938888652224544
2023,24,unfiltered,CIFR,190,-0.021352786360135823,-0.02822139508973387,0.2055763558804028,-0.03773719442156498,-0.1410191070918202,-3.078521789815711e-05
2023,24,unfiltered,HIMS,190,-0.022286688716012026,-0.029451159559997997,0.2094954517599316,-0.039040277538409565,-0.1626934075443246,-3.24553991259612e-05
2023,24,unfiltered,IONQ,190,-0.05766964028371302,-0.07575890533655594,0.20232953017128988,-0.28913895913989707,-0.17310874218641337,-0.00023214821332139348
2023,24,unfiltered,IREN,190,-0.03754200836955113,-0.04948495289287658,0.20035960247573506,-0.15414060008847272,-0.1592547854941987,-0.0001225537672980065
2023,24,unfiltered,MARA,190,-0.023166394347003072,-0.030609207146009787,0.1942683195220496,-0.06376631310567196,-0.15154427121169256,-4.915783527442753e-05
2023,24,unfiltered,MP,190,-0.024126128565326366,-0.03187221653355965,0.21043860799607622,-0.04982375600894435,-0.15082510923474546,-4.160651531610471e-05
2023,24,unfiltered,MRNA,190,-0.03187572721267229,-0.04205581038308204,0.20956331144669604,-0.10133225662347514,-0.16309498492851726,-8.426794942215019e-05
2023,24,unfiltered,MSTR,190,-0.016652870145629217,-0.022026727292423276,0.20660785091524408,-0.005592249602826465,-0.1457864662810231,-4.584931238974615e-06
2023,24,unfiltered,NVTS,190,-0.029730576256978614,-0.03923956301828846,0.20609990017126212,-0.09231451364067121,-0.16030031922168986,-7.550004780040059e-05
2023,24,unfiltered,QBTS,190,-0.03714310618009575,-0.04896241241549204,0.2038823231601612,-0.14538018080197962,-0.1726590209015184,-0.00011762082937838043
2023,24,unfiltered,RGTI,190,0.028965825968203074,0.03859822823587278,0.2034241381604394,0.2866427613946323,-0.1329703269951389,0.00023138911387552192
2023,24,unfiltered,RIOT,190,-0.03489024049059708,-0.04600995357061499,0.1948847450566459,-0.1451511779696201,-0.16634535186732213,-0.00011225297743365575
2023,24,unfiltered,RIVN,190,-0.009694344724439752,-0.012837380785394759,0.20379757836823761,0.037408885427962106,-0.1455475841296927,3.0253334363783843e-05
2023,24,unfiltered,SMCI,190,-0.02128440610058968,-0.028131336777237226,0.20504964533332742,-0.03771151508518627,-0.14439817468232485,-3.068544759206298e-05
2023,24,unfiltered,SOFI,190,-0.024177325032124886,-0.03193957965548422,0.2066919468941242,-0.05478685790519149,-0.14385854657296127,-4.493651716125305e-05
2023,24,unfiltered,WULF,190,-0.011418265076307388,-0.015115939179195959,0.19346951395554743,0.017038440334451406,-0.1388945164063914,1.3081026865344875e-05
2023,24,loop_only,AAL,190,-0.08780564733349572,-0.11475545171396007,0.13653917831181214,-0.8247408529639327,-0.17423306128046212,-0.00044686285072967634
2023,24,loop_only,AAOI,190,-0.09136530028004675,-0.11933427241117145,0.130186326431376,-0.9112397948281636,-0.17336778169263567,-0.0004707577832807913
2023,24,loop_only,APLD,190,-0.06998444958142025,-0.09174443322519132,0.12828704304686905,-0.6863173206657694,-0.14510202130154193,-0.0003493873796034182
2023,24,loop_only,ASTS,190,-0.1179186709688469,-0.1533045325582113,0.13351642601199654,-1.1796777186917975,-0.17902812147297653,-0.0006250252097052152
2023,24,loop_only,CIFR,190,-0.08301765102880854,-0.10858740066030914,0.13137701190827195,-0.8095113060347852,-0.17421673325078246,-0.00042202847814608226
2023,24,loop_only,HIMS,190,-0.08592004619780236,-0.11232761747389242,0.13744957736975588,-0.7984414722514662,-0.17398505744362247,-0.00043549778934702255
2023,24,loop_only,IONQ,190,-0.1259174953988903,-0.16347280944939613,0.1292175321773212,-1.316646159987596,-0.1956528386883879,-0.0006751339981918397
2023,24,loop_only,IREN,190,-0.09387282413937081,-0.12255621709759801,0.12878708728559948,-0.9509948210370914,-0.17400054642412388,-0.000486015289781972
2023,24,loop_only,MARA,190,-0.051935585007411356,-0.06829233298138815,0.12909909620011262,-0.4837672811408988,-0.15139495050111107,-0.0002478330109780786
2023,24,loop_only,MP,190,-0.09962558432371627,-0.1299370031433954,0.13615697377056987,-0.9544015966303864,-0.18268048075336507,-0.0005156683855515615
2023,24,loop_only,MRNA,190,-0.1200022997929846,-0.15595619599652588,0.13494070613556255,-1.1890357078766605,-0.19721104763764208,-0.0006367036430209327
2023,24,loop_only,MSTR,190,-0.08309931874026988,-0.10869269591678621,0.1353907572287367,-0.7825002446280003,-0.16713135189343664,-0.0004204099232216533
2023,24,loop_only,NVTS,190,-0.10349185819037532,-0.13488879560058065,0.13202972021876155,-1.0315614111553006,-0.18244343738227742,-0.0005404633512035921
2023,24,loop_only,QBTS,190,-0.12811451714030053,-0.16626041093488653,0.12906164824837496,-1.34417616598352,-0.18256280116117185,-0.0006884190139603744
2023,24,loop_only,RGTI,190,-0.06721032352118161,-0.08814940619549194,0.13451427205182273,-0.6193541084424787,-0.14682795995453546,-0.0003306030438073242
2023,24,loop_only,RIOT,190,-0.08761223102106452,-0.11450649092938758,0.12838914271817325,-0.8832075014489218,-0.17291110104872787,-0.00044997719822732865
2023,24,loop_only,RIVN,190,-0.11078587107632121,-0.14421174262292602,0.13471264779214015,-1.0887832335157808,-0.19198668275386466,-0.0005820352073753923
2023,24,loop_only,SMCI,190,-0.1047833197455893,-0.13654130523770314,0.13428124230430327,-1.0263593165489229,-0.18218605434912605,-0.0005469079526856547
2023,24,loop_only,SOFI,190,-0.09111718220537068,-0.11901530488707779,0.13346873658701267,-0.8828878312029795,-0.1694100205457173,-0.00046761080705837047
2023,24,loop_only,WULF,190,-0.07280492144262929,-0.09539593465958873,0.1287910629808416,-0.7143941750242502,-0.1658089785601492,-0.00036510946503450224
2023,24,loop_current_regime,AAL,190,0.01430300858149991,0.01901443480357279,0.14573714067000393,0.20126536163365272,-0.1293542199159885,0.00011639618381112244
2023,24,loop_current_regime,AAOI,190,0.0080758409061088,0.010725203162254227,0.13899895272320065,0.14550343995236292,-0.13659681875230667,8.025724512302205e-05
2023,24,loop_current_regime,APLD,190,0.02342593422824457,0.0311883219552338,0.13849189709356466,0.2901157667669661,-0.11521149580555301,0.0001594392179218701
2023,24,loop_current_regime,ASTS,190,-0.03569180228106483,-0.04706068619463,0.1419791035715269,-0.26926943606649684,-0.13858952251353873,-0.00015170886171401502
2023,24,loop_current_regime,CIFR,190,-0.015944966323777288,-0.02109284459810823,0.14171727212004892,-0.08037057911616484,-0.14529160743015634,-4.519801282163274e-05
2023,24,loop_current_regime,HIMS,190,0.0161586211106568,0.02148773264122017,0.14602045841068453,0.21777527005390238,-0.13265401515301956,0.0001261890665229422
2023,24,loop_current_regime,IONQ,190,0.0038932910388873587,0.0051670106275634176,0.13732604796165188,0.1054624989120976,-0.1308818420335589,5.7471222951422114e-05
2023,24,loop_current_regime,IREN,190,-0.018145017463798707,-0.02399448309641472,0.135354198436896,-0.11251903635782515,-0.13959776341392316,-6.0436206250418175e-05
2023,24,loop_current_regime,MARA,190,0.027025343302222726,0.03600124212321698,0.13596630468202758,0.3273845459931914,-0.1250723431459312,0.00017663994812975212
2023,24,loop_current_regime,MP,190,-0.003925083625451742,-0.005202563541790495,0.14538070811535087,0.035978161753573074,-0.141392128990234,2.075607393818685e-05
2023,24,loop_current_regime,MRNA,190,-0.00506349377607207,-0.00671023717845709,0.144611033284115,0.02492264324105423,-0.14314054166446166,1.4301941235159592e-05
2023,24,loop_current_regime,MSTR,190,0.012933983429524787,0.017190642785993138,0.14212386758679807,0.1901925212708816,-0.12477357066366623,0.00010726546313135734
2023,24,loop_current_regime,NVTS,190,0.00800922179329655,0.010636613919322802,0.14386586828337827,0.14466943782739228,-0.1299335010014857,8.259124717105554e-05
